track_id,times_in_daily_chart,top_peak_pos,avg_chart_pos,total_streams,January_streams,February_streams,March_streams,April_streams,May_streams,June_streams,July_streams,August_streams,September_streams,October_streams,November_streams,December_streams,popularity,explicit,name,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
3H7ihDc1dqLriiWXwsc2po,263,3.0,26.0,31961361.0,,,,716374.0,2553745.0,4878793.0,5145143.0,4659000.0,4357880.0,3751951.0,3123582.0,2774893.0,83,False,Breaking Me,"Topic, A7S","0u6GtibW46tFX7koQ6uNJZ, 5Wg2b4Mp42gicxEeDNawf7",0.789,0.72,8.0,-5.652,0.0,0.218,0.223,0.0,0.129,0.664,122.031,166794.0,4.0
4Oun2ylbjFKMPTiaSbbCih,146,1.0,8.0,31858156.0,,,,,,,,7821101.0,9583331.0,6386461.0,4482250.0,3585013.0,83,True,WAP (feat. Megan Thee Stallion),"Cardi B, Megan Thee Stallion","4kYSro6naA4h99UJvo89HB, 181bsRPaVXVlUKXrxwZfHK",0.935,0.454,1.0,-7.509,1.0,0.375,0.0194,0.0,0.0824,0.357,133.073,187541.0,4.0
3tjFYV6RSFtuktYl3ZtYcq,141,1.0,6.0,31587394.0,,,,,,,,2938269.0,8597041.0,7811400.0,6396983.0,5843701.0,88,True,Mood (feat. iann dior),"24kGoldn, iann dior","6fWVd57NKTalqvmjRd2t8Z, 6ASri4ePR7RlsvIQgWPJpS",0.7,0.722,7.0,-3.558,0.0,0.0369,0.221,0.0,0.272,0.756,90.989,140526.0,4.0
696DnlkuDOXcMAnKlTgXXK,363,2.0,73.0,30060110.0,6534334.0,4829965.0,3893847.0,2793385.0,2427003.0,1948413.0,1474510.0,1339579.0,1249020.0,1193177.0,1155043.0,1221834.0,81,True,ROXANNE,Arizona Zervas,0vRvGUQVUjytro0xpb26bs,0.621,0.601,6.0,-5.616,0.0,0.148,0.0522,0.0,0.46,0.457,116.735,163636.0,5.0
1xQ6trAsedVPCdbtDAmk0c,201,1.0,16.0,29511572.0,,,,,,2625100.0,6614941.0,5944300.0,4996830.0,3863503.0,3006271.0,2460627.0,80,True,Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo","56mfhUDKa1vec6rSLZV5Eg, 07YZf4WDAMNwqr4jfgOZ8y",0.767,0.481,0.0,-8.52,0.0,0.0803,0.234,0.0,0.269,0.761,150.076,171375.0,4.0
1Cv1YLb4q0RzL6pybtaMLo,347,7.0,60.0,29368485.0,726406.0,3085640.0,4795216.0,4667712.0,3767536.0,2979179.0,2507938.0,1736446.0,1313078.0,1290083.0,1230441.0,1268810.0,79,False,Sunday Best,Surfaces,4ETSs924pXMzjIeD6E9b4u,0.878,0.525,5.0,-6.832,1.0,0.0578,0.183,0.0,0.0714,0.694,112.022,158571.0,4.0
2b8fOow8UzyDFAE27YhOZM,363,5.0,49.0,29178188.0,5101365.0,3784889.0,3293547.0,2604017.0,2270323.0,2132710.0,1823287.0,1709579.0,1614016.0,1673299.0,1616215.0,1554941.0,85,False,Memories,Maroon 5,04gDigrS5kc9YWfZHwBETP,0.764,0.32,11.0,-7.209,1.0,0.0546,0.837,0.0,0.0822,0.575,91.019,189486.0,4.0
22LAwLoDA5b4AaGSkg6bKW,312,7.0,40.0,28263723.0,,962392.0,4263544.0,4547712.0,3702750.0,3030135.0,2801114.0,2333492.0,2021972.0,1673983.0,1461647.0,1464982.0,78,True,Blueberry Faygo,Lil Mosey,5zctI4wO9XSKS8XwcnqEHk,0.774,0.554,0.0,-7.909,1.0,0.0383,0.207,0.0,0.132,0.349,99.034,162547.0,4.0
3PfIrDoz19wz7qK7tYeu62,279,3.0,33.0,27895991.0,,,1215846.0,5652081.0,4364578.0,3452725.0,2775327.0,2208540.0,2041890.0,2110213.0,1775940.0,2298851.0,81,False,Don't Start Now,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,0.793,0.793,11.0,-4.521,0.0,0.083,0.0123,0.0,0.0951,0.679,123.95,183290.0,4.0
2tnVG71enUj33Ic2nFN6kZ,363,9.0,59.0,27708936.0,4694961.0,3815987.0,3135678.0,2588499.0,2397923.0,2212520.0,1704808.0,1540681.0,1415573.0,1392848.0,1352887.0,1456571.0,83,False,Ride It,Regard,4ofCBoyEiGSePFAG500xev,0.88,0.751,7.0,-4.258,0.0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,157606.0,4.0
2grAr8pWMuLWn8ZYEE9wDV,363,10.0,62.0,27487170.0,4973159.0,4318780.0,3596974.0,2471667.0,1786518.0,1637636.0,1583643.0,1471487.0,1384747.0,1457352.0,1382019.0,1423188.0,65,False,Never Seen The Rain,Tones And I,2NjfBq1NflQcKSeiDooVjY,0.491,0.461,6.0,-5.646,0.0,0.0424,0.44,0.0,0.232,0.32,87.808,200756.0,4.0
7CHi4DtfK4heMlQaudCuHK,363,9.0,78.0,27468005.0,4846789.0,4451857.0,3589068.0,2873684.0,2336102.0,1809962.0,1592484.0,1247161.0,1167553.0,1175113.0,1139680.0,1238552.0,81,False,Lose Control,"MEDUZA, Becky Hill, Goodboys","0xRXCcSX89eobfrshSVdyu, 4EPJlUEBy49EX1wuFOvtjK, 2nm38smINjms1LtczR0Cei",0.598,0.526,10.0,-8.659,0.0,0.0415,0.129,0.0,0.14,0.529,123.935,168387.0,4.0
3Dv1eDb0MEgF93GpLXlucZ,309,4.0,69.0,27421443.0,2367885.0,3595628.0,5871000.0,4853346.0,3252179.0,2039281.0,1759926.0,1238140.0,1101396.0,402642.0,,940020.0,82,True,Say So,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,0.787,0.673,11.0,-4.583,0.0,0.159,0.264,3.35e-06,0.0904,0.779,110.962,237893.0,4.0
7lidXGPXPYLNThITAOTlkK,334,5.0,72.0,27384976.0,2259513.0,4900799.0,4542399.0,3369518.0,2774765.0,2172356.0,1821934.0,1446089.0,1205216.0,1113987.0,738970.0,1039430.0,75,True,You should be sad,Halsey,26VFTg2z8YR0cCuwLzESi2,0.591,0.585,2.0,-6.35,1.0,0.0277,0.143,0.0,0.109,0.324,110.94,205473.0,4.0
6cx06DFPPHchuUAcTxznu9,167,2.0,15.0,26929684.0,,,,,,,769973.0,4003746.0,5671204.0,6035401.0,5518338.0,4931022.0,85,False,Head & Heart (feat. MNEK),"Joel Corry, MNEK","6DgP9otnZw5z6daOntINxp, 7uMh23xWiuR7zsNkuNcm2G",0.734,0.874,8.0,-3.158,1.0,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,166028.0,4.0
7FIWs0pqAYbP91WWM0vlTQ,347,1.0,72.0,26608046.0,3404921.0,4890390.0,3974368.0,2613486.0,2042323.0,1675077.0,1539897.0,1418890.0,1278640.0,1196769.0,1198758.0,1374527.0,83,True,Godzilla (feat. Juice WRLD),"Eminem, Juice WRLD","7dGJo4pcD2V6oG8kP0tJRR, 4MCBfE4596Uoi2O4DtmEMz",0.808,0.745,10.0,-5.26,0.0,0.342,0.145,0.0,0.292,0.829,165.995,210800.0,4.0
4nK5YrxbMGZstTLbvj6Gxw,249,6.0,48.0,26026387.0,,395197.0,4462724.0,4733023.0,4686903.0,3971277.0,3331902.0,2227140.0,1410848.0,807373.0,,,76,True,Supalonely,"BENEE, Gus Dapperton","0Cp8WN4V8Tu4QJQwCN5Md4, 6sHCvZe1PHrOAuYlwTLNH4",0.863,0.631,7.0,-4.689,1.0,0.0534,0.305,3.04e-05,0.123,0.817,128.977,223480.0,4.0
5zpGxLGLxQvgQzO8jYTzAU,362,21.0,55.0,25942764.0,2006742.0,2557890.0,3205439.0,3033968.0,2767222.0,2428371.0,2183532.0,1750091.0,1678757.0,1646155.0,1417908.0,1266689.0,44,False,Live in Life,The Rubens,2hrWpLNoJcs1EnWSXvB6JI,0.695,0.691,5.0,-4.73,0.0,0.0351,0.147,2.21e-06,0.152,0.563,104.015,216448.0,4.0
017PF4Q3l4DBUiWoXk4OWT,277,7.0,52.0,25916721.0,,,738872.0,4412778.0,4387909.0,3940599.0,3597927.0,2791677.0,2181115.0,1550016.0,1119129.0,1196699.0,79,False,Break My Heart,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,0.73,0.729,4.0,-3.434,0.0,0.0884,0.167,1.39e-06,0.349,0.467,113.011,221820.0,4.0
2zoNNEAyPK2OGDfajardlY,363,7.0,61.0,25764386.0,3687496.0,3527118.0,3150097.0,2513955.0,2066431.0,1732358.0,1752554.0,1611164.0,1570511.0,1571839.0,1212281.0,1368582.0,66,False,Rushing Back,"Flume, Vera Blue","6nxWCVXbOlEVRexSbLsTer, 5ujrA1eZLDHR7yQ6FZa2qA",0.574,0.612,0.0,-4.741,1.0,0.0781,0.357,0.0,0.158,0.368,136.046,231663.0,3.0
0GiwV6v3AgJfdu59tj719Y,363,16.0,65.0,25313179.0,1530218.0,1920443.0,2935483.0,3278142.0,3070611.0,2698704.0,2384534.0,1989394.0,1690275.0,1432260.0,1158305.0,1224810.0,73,False,Pump It Up,Endor,6F3vLfyutkUhpM50G84eMt,0.899,0.894,1.0,-7.255,1.0,0.222,0.203,9.95e-05,0.0606,0.654,129.047,150635.0,4.0
2Fxmhks0bxGSBdJ92vM42m,363,3.0,69.0,24189697.0,3790453.0,3538908.0,2746798.0,2200682.0,1839423.0,1597094.0,1545512.0,1492855.0,1361408.0,1364548.0,1339802.0,1372214.0,84,False,bad guy,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,0.701,0.425,7.0,-10.965,1.0,0.375,0.328,0.13,0.1,0.562,135.128,194088.0,4.0
3ZCTVFBt2Brf31RLEnCkWJ,334,8.0,85.0,23476633.0,4705302.0,4308624.0,2877264.0,2173744.0,1754365.0,1508838.0,1487683.0,1360741.0,1124649.0,716356.0,708734.0,750333.0,81,False,everything i wanted,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,0.704,0.225,6.0,-14.454,0.0,0.0994,0.902,0.657,0.106,0.243,120.006,245426.0,4.0
2kJwzbxV2ppxnQoYw4GLBZ,363,23.0,67.0,22640755.0,1608876.0,1607917.0,1759768.0,2678106.0,2942131.0,2500358.0,2252029.0,1625359.0,1440285.0,1468340.0,1432864.0,1324722.0,81,False,If the World Was Ending (feat. Julia Michaels),"JP Saxe, Julia Michaels","66W9LaWS0DPdL7Sz8iYGYe, 0ZED1XzwlLHW4ZaG4lOT6m",0.464,0.473,1.0,-10.086,1.0,0.129,0.866,0.0,0.109,0.604,75.801,208687.0,4.0
0RiRZpuVRbi7oqRdSMwhQY,365,20.0,61.0,22207998.0,2771181.0,2254951.0,1986050.0,1674197.0,1809408.0,1751372.0,1705643.0,1715128.0,1625919.0,1553086.0,1624673.0,1736390.0,79,False,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee","246dkjvS1zLTtiykXe5h60, 1zNqQNIdeOUZHb8zbZRFMX",0.755,0.522,2.0,-4.368,1.0,0.0575,0.533,0.0,0.0685,0.925,89.96,157560.0,4.0
3H3r2nKWa3Yk5gt8xgmsEt,318,19.0,60.0,22029443.0,,544913.0,1193394.0,1840355.0,3090354.0,2929707.0,2524485.0,2190796.0,2064057.0,2233696.0,1912882.0,1504804.0,80,False,This City,Sam Fischer,6L1XC7NrmgWRlwAeLJvVtA,0.605,0.377,11.0,-6.213,1.0,0.0443,0.733,0.0,0.0808,0.519,73.877,194853.0,4.0
4HBZA5flZLE435QTztThqH,235,3.0,40.0,21417534.0,,,,,4143245.0,3835965.0,3479662.0,2764250.0,2335841.0,1908388.0,1571549.0,1378634.0,83,False,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber","66CXWjxzNUsdJxJ2JdwvnR, 1uNFoZAHBGtllmzznpCI3s",0.597,0.45,8.0,-6.658,1.0,0.0418,0.223,0.0,0.382,0.537,178.765,228482.0,3.0
1IIKrJVP1C9N7iPtG6eOsK,229,8.0,32.0,21411777.0,,,,,1243218.0,3466208.0,3866311.0,3474609.0,3076900.0,2680680.0,2022326.0,1581525.0,79,True,Go Crazy,"Chris Brown, Young Thug","7bXgB6jMjp9ATFy66eO08Z, 50co4Is1HCEo8bhOyUWKpn",0.755,0.578,0.0,-8.932,0.0,0.145,0.316,0.0,0.25,0.581,94.148,176960.0,4.0
0ofHAoxe9vBkTCp2UQIavz,362,7.0,104.0,21252478.0,1007377.0,915271.0,1076072.0,1062809.0,1160548.0,1121460.0,1274482.0,1318844.0,1444241.0,4284460.0,3447167.0,3139747.0,83,False,Dreams - 2004 Remaster,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,0.828,0.492,0.0,-9.744,1.0,0.0276,0.0644,0.00428,0.128,0.789,120.151,257800.0,4.0
285pBltuF7vW8TeWk8hdRR,365,35.0,63.0,21239560.0,2115924.0,1706765.0,1831096.0,1605741.0,1638782.0,1605460.0,1796052.0,2022511.0,1822198.0,1690075.0,1655186.0,1749770.0,84,True,Lucid Dreams,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,0.511,0.566,6.0,-7.23,0.0,0.2,0.349,0.0,0.34,0.218,83.903,239836.0,4.0
7ju97lgwC2rKQ6wwsf9no9,214,2.0,31.0,20848547.0,,,,,646949.0,4576108.0,3767514.0,3114977.0,2865305.0,2410326.0,1870897.0,1596471.0,77,False,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande","1HY2Jd0NmPuamShAr6KMms, 66CXWjxzNUsdJxJ2JdwvnR",0.672,0.855,9.0,-3.764,1.0,0.0397,0.021,0.0,0.323,0.646,123.056,182200.0,4.0
0sf12qNH5qcw8qpgymFOqD,79,1.0,2.0,20289295.0,6942360.0,8399645.0,4947290.0,,,,,,,,,,91,False,Blinding Lights,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,0.513,0.796,1.0,-4.075,1.0,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573.0,4.0
45bE4HXI0AwGZXfZtMp8JR,172,7.0,27.0,19938593.0,,,,,,,944448.0,2705097.0,3834816.0,4423881.0,4276389.0,3753962.0,85,False,you broke me first,Tate McRae,45dkTj5sMRSjrmBSBeiHym,0.667,0.373,4.0,-9.389,1.0,0.05,0.785,0.0,0.0906,0.0823,124.148,169266.0,4.0
4wNIkl5XGiAACjFBlDWuSd,347,23.0,91.0,19622812.0,1423740.0,3148715.0,2812819.0,1991022.0,1564726.0,1264468.0,1240656.0,1216582.0,1212864.0,1275903.0,1265276.0,1206041.0,76,False,What A Man Gotta Do,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,0.852,0.698,9.0,-7.206,1.0,0.0629,0.00839,1.03e-06,0.0773,0.324,113.039,180645.0,4.0
36orMWv2PgvnzXsd5CJ0yL,349,29.0,94.0,19416602.0,2621178.0,2583677.0,2400307.0,2078194.0,1695116.0,1485894.0,1250896.0,1247553.0,1286973.0,1180431.0,961297.0,625086.0,70,False,Post Malone (feat. RANI),"Sam Feldt, RANI","20gsENnposVs2I4rQ5kvrf, 3SYnDj7btg9gFY7ps8m5d5",0.59,0.642,7.0,-3.87,1.0,0.122,0.0771,0.0,0.105,0.651,107.356,174444.0,4.0
23TPP1eeElFfvYVznskwCY,283,19.0,86.0,19268081.0,3207975.0,3434035.0,3411955.0,2416399.0,1846190.0,1333048.0,1211938.0,1087713.0,784228.0,196871.0,,337729.0,69,False,Glitter,BENEE,0Cp8WN4V8Tu4QJQwCN5Md4,0.801,0.589,7.0,-5.157,1.0,0.0485,0.0863,0.0,0.162,0.58,116.934,180147.0,4.0
2wrJq5XKLnmhRXHIAf9xBa,362,20.0,89.0,19238468.0,2784922.0,2177771.0,1936122.0,1738889.0,1667269.0,1513822.0,1298255.0,1250247.0,1214396.0,1283806.0,1257016.0,1115953.0,80,False,"10,000 Hours (with Justin Bieber)","Dan + Shay, Justin Bieber","7z5WFjZAIYejWy0NI5lv4T, 1uNFoZAHBGtllmzznpCI3s",0.654,0.63,10.0,-4.644,1.0,0.0259,0.153,0.0,0.111,0.43,89.991,167693.0,4.0
1jaTQ3nqY3oAAYyCTbIvnM,291,14.0,85.0,18961378.0,,,1401982.0,3409791.0,3228886.0,2806231.0,1961823.0,1528197.0,1274266.0,1163428.0,1069491.0,1117283.0,79,True,WHATS POPPIN,Jack Harlow,2LIk90788K0zvyj2JJVwkJ,0.923,0.604,11.0,-6.671,0.0,0.245,0.017,0.0,0.272,0.826,145.062,139741.0,4.0
0hVXuCcriWRGvwMV1r5Yn9,363,31.0,85.0,18944778.0,2458262.0,2196408.0,1991397.0,1524570.0,1461067.0,1381225.0,1357359.0,1293007.0,1274134.0,1388888.0,1328843.0,1289618.0,75,False,I Don't Care (with Justin Bieber),"Ed Sheeran, Justin Bieber","6eUKZXaKkcviH0Ku9w2n3V, 1uNFoZAHBGtllmzznpCI3s",0.798,0.676,6.0,-5.041,1.0,0.0442,0.0902,0.0,0.0894,0.843,101.956,219947.0,4.0
6WrI0LAC5M1Rw2MnX2ZvEg,86,2.0,3.0,18911941.0,6703240.0,6777705.0,5430996.0,,,,,,,,,,82,False,Don't Start Now,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,0.794,0.793,11.0,-4.521,0.0,0.0842,0.0125,0.0,0.0952,0.677,123.941,183290.0,4.0
466cKvZn1j45IpxDdYZqdA,229,1.0,78.0,18702238.0,,,,,5685571.0,4015665.0,2861314.0,1877486.0,1394554.0,1192415.0,768428.0,906805.0,71,True,Toosie Slide,Drake,3TVXtAsR1Inumwj472S9r4,0.83,0.49,1.0,-8.82,0.0,0.209,0.289,3.04e-06,0.113,0.845,81.604,247059.0,4.0
6v3KW9xbzN5yKLt9YKDYA2,363,19.0,92.0,18578296.0,2934410.0,2176831.0,1753729.0,1414286.0,1364012.0,1303131.0,1334390.0,1230411.0,1196979.0,1337589.0,1297696.0,1234832.0,79,False,Se̱orita,"Shawn Mendes, Camila Cabello","7n2wHs1TKAczGzO7Dd2rGr, 4nDoRrQiYLoBzwC5BhVJzF",0.759,0.548,9.0,-6.049,0.0,0.029,0.0392,0.0,0.0828,0.749,116.967,190800.0,4.0
5qrSlOut2rNAWv3ubArkNy,363,55.0,78.0,18428972.0,1547822.0,1398448.0,1482561.0,1484139.0,1650922.0,1610580.0,1592407.0,1607104.0,1525895.0,1601846.0,1561037.0,1366211.0,74,True,Be Alright,Dean Lewis,3QSQFmccmX81fWCUSPTS7y,0.551,0.537,11.0,-7.595,1.0,0.034,0.705,0.0,0.0802,0.493,126.421,196493.0,4.0
2VxeLyX666F8uXCJ0dZF8B,363,54.0,79.0,18330786.0,1615358.0,1444357.0,1442445.0,1416001.0,1574922.0,1555040.0,1587800.0,1514828.0,1508119.0,1641053.0,1592922.0,1437941.0,83,False,Shallow,"Lady Gaga, Bradley Cooper","1HY2Jd0NmPuamShAr6KMms, 4VIvfOurcf0vuLRxLkGnIG",0.572,0.385,7.0,-6.362,1.0,0.0308,0.371,0.0,0.231,0.323,95.799,215733.0,4.0
1tkg4EHVoqnhR6iFEXb60y,157,2.0,58.0,18180405.0,,,,,,,339013.0,951054.0,1919711.0,5488297.0,5358060.0,4124270.0,83,True,What You Know Bout Love,Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,0.709,0.548,10.0,-8.493,1.0,0.353,0.65,1.59e-06,0.133,0.543,83.995,160000.0,4.0
0PvFJmanyNQMseIFrU708S,181,6.0,29.0,18172786.0,,,,,,,1975981.0,2706213.0,3677011.0,4270859.0,3176528.0,2366194.0,83,True,For The Night (feat. Lil Baby & DaBaby),"Pop Smoke, Lil Baby, DaBaby","0eDvMgVFoNV3TpwtrVCoTj, 5f7VJjfbwm532GiveGC0ZK, 4r63FhuTkUYltbVAg5TQnk",0.823,0.586,6.0,-6.606,0.0,0.2,0.114,0.0,0.193,0.347,125.971,190476.0,4.0
1ZMiCix7XSAbfAJlEZWMCp,362,45.0,85.0,18037618.0,1745035.0,1284836.0,1766077.0,1589724.0,1586043.0,1451717.0,1455885.0,1590098.0,1497920.0,1484139.0,1378881.0,1207263.0,83,False,Falling,Harry Styles,6KImCVD70vtIoJWnq6nGn3,0.567,0.267,4.0,-6.502,1.0,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,240133.0,4.0
5uCax9HTNlzGybIStD3vDh,363,51.0,82.0,17983057.0,1372776.0,1377031.0,1469816.0,1398487.0,1486495.0,1476436.0,1493241.0,1527224.0,1510651.0,1658975.0,1692040.0,1519885.0,84,False,Say You Won't Let Go,James Arthur,4IWBUUAFIplrNtaOHcJPRM,0.358,0.557,10.0,-7.398,1.0,0.059,0.695,0.0,0.0902,0.494,85.043,211467.0,4.0
7C1trmcQQ5n5RNy4l6ziCv,202,14.0,33.0,17962915.0,,,,,,1246640.0,3202580.0,3227837.0,2905756.0,2798939.0,2435882.0,2145281.0,76,False,Some Say - Felix Jaehn Remix,"Nea, Felix Jaehn","7nqlScm2smydSRl13eaP8E, 4bL2B6hmLlMWnUEZnorEtG",0.682,0.7,6.0,-5.591,1.0,0.0397,0.406,0.0,0.174,0.637,120.03,186878.0,4.0
3Z8FwOEN59mRMxDCtb8N0A,241,14.0,55.0,17877073.0,,,,,3481135.0,3065843.0,2928297.0,2367573.0,1922317.0,1649152.0,1326434.0,1136322.0,79,False,Be Kind (with Halsey),"Marshmello, Halsey","64KEffDW9EtZ1y2vBYgq8T, 26VFTg2z8YR0cCuwLzESi2",0.63,0.633,4.0,-7.088,1.0,0.0457,0.00776,0.0,0.0541,0.452,93.995,172762.0,4.0
3eekarcy7kvN4yt5ZFzltW,361,36.0,99.0,17627268.0,2196473.0,1672628.0,1446463.0,1507429.0,1902295.0,1599878.0,1414625.0,1328742.0,1228093.0,1188597.0,1128672.0,1013373.0,83,True,HIGHEST IN THE ROOM,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,0.598,0.427,7.0,-8.764,0.0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721.0,4.0
2iUXsYOEPhVqEBwsqP70rE,363,56.0,85.0,17620184.0,1674683.0,1531729.0,1565962.0,1447447.0,1491599.0,1458300.0,1439822.0,1412226.0,1404742.0,1462918.0,1405111.0,1325645.0,80,False,Youngblood,5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,0.596,0.854,7.0,-5.114,0.0,0.463,0.0169,0.0,0.124,0.152,120.274,203418.0,4.0
