artist_id,name,genres,followers,popularity
3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,"electropop,pop",1781412,80
2feDdbD5araYcm6JhFHHw7,Labrinth,"indie poptimism,pop",1724179,80
0Dvx6p8JDyzeOPGmaCIH1L,RAF Camora,german hip hop,1358614,80
3tVQdUvClmAT7URs9V3rsp,WizKid,"afro dancehall,afropop,azonto,nigerian hip hop,nigerian pop",1025245,80
2LRoIwlKmHjgvigdNGBHNo,Feid,"colombian pop,latin,pop reggaeton,reggaeton,reggaeton colombiano,trap latino",703937,80
0u6GtibW46tFX7koQ6uNJZ,Topic,"dance pop,edm,electro house,german dance,pop dance,pop edm,tropical house",157027,80
3vQ0GE3mI0dAaxIMYe5g7z,Paulo Londra,"argentine hip hop,trap argentino,trap latino",13694090,79
1AL2GKpmRrKXkYIcASuRFa,Wesley Safadão,forro,10122411,79
4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,"latin,latin pop,puerto rican pop",9701385,79
2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,"canadian contemporary r&b,canadian pop,dance pop,electropop,pop,post-teen pop",9437524,79
7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,"alternative metal,alternative rock,modern rock,permanent wave,post-grunge,rock",9155620,79
51Blml2LZPmy7TTiAg47vQ,U2,"irish rock,permanent wave,rock",8831336,79
73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,"atl hip hop,hip hop,pop rap,rap",8315014,79
05fG473iIaoy82BF1aGhL8,Slipknot,"alternative metal,double drumming,nu metal,rap metal",7598215,79
5eAWCfyUhZtHHtBdNk56l1,System Of A Down,"alternative metal,nu metal,rap metal,rock",7578198,79
0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,"art rock,classic rock,glam rock,permanent wave,rock",7308574,79
4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,"dance pop,pop,r&b,urban contemporary",7061548,79
6FBDaR13swtiWwGhX1WQsP,blink-182,"pop punk,punk,rock,socal pop punk",6682488,79
6LqNN22kT3074XbTVUrhzX,Kesha,"dance pop,electropop,pop,post-teen pop",6667324,79
2DaxqgrOhkeH0fpeiQq2f4,Oasis,"beatlesque,britpop,madchester,permanent wave,rock",6644456,79
1cNDP5yjU5vjeR8qMf4grg,YNW Melly,"melodic rap,trap",6590966,79
1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,"dance pop,pop,post-teen pop",6415054,79
74XFHRwlV6OrjEM0A2NCMF,Paramore,"candy pop,pixie,pop emo,pop punk",6387484,79
0C0XlULifJtAgn6ZNCW2eu,The Killers,"alternative rock,dance rock,modern rock,permanent wave,rock",6216485,79
4wLXwxDeWQ8mtUIRPxGiD6,Marc Anthony,"latin,latin pop,modern salsa,salsa,tropical",6140542,79
6w9ToX5slZ4uIdmD17hJ3c,Bryant Myers,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino",5554669,79
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,"kentucky hip hop,pop,pop rap,r&b,rap,trap",5127424,79
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,"disco,mellow gold,soft rock",4914706,79
2FXC3k01G6Gw61bmprjgqS,Hozier,"irish singer-songwriter,modern rock,pop",4865255,79
6sq1yF0OZEWA4xoXVKW1L9,Alejandro Fernández,"latin,latin arena pop,latin pop,mariachi,mexican pop,ranchera,regional mexican",4601082,79
23TFHmajVfBtlRx5MXqgoz,Sfera Ebbasta,"italian hip hop,italian pop,trap italiana",4505024,79
6MDME20pz9RveH9rEXvrOM,Clean Bandit,"dance pop,edm,pop,pop dance,tropical house,uk dance,uk funky",4500995,79
3Y7RZ31TRPVadSFVy1o8os,H.E.R.,"alternative r&b,dance pop,pop,r&b",4336212,79
360IAlyVv4PCEVjgyMZrxK,Miguel,"dance pop,pop,r&b,urban contemporary",3647261,79
3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,"contemporary country,country,country road",3621506,79
6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,"neo mellow,pop,pop rock",3618995,79
5IH6FPUwQTxPSXurCrcIov,Alec Benjamin,"alt z,dream smp,electropop,pop",2962061,79
7rkW85dBwwrJtlHRDkJDAC,NAV,"canadian hip hop,canadian trap,hip hop,melodic rap,pop rap,rap,toronto rap,trap",2690772,79
45TgXXqMDdF8BkjA83OM7z,Rod Wave,florida rap,2392063,79
6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,"dance pop,dutch house,edm,electro house,pop,pop dance,progressive electro house,slap house,tropical house",2253810,79
3ipn9JLAPI5GUEo4y4jcoi,Ludacris,"atl hip hop,dirty south rap,hip hop,pop rap,rap,southern hip hop,trap",2235374,79
1aS5tqEs9ci5P9KD9tZWa6,Bonez MC,"german hip hop,hamburg hip hop",1712282,79
6Ip8FS7vWT1uKkJSweANQK,Dave,uk hip hop,1530093,79
48HORs6F9P7IgdyKrk4MZC,Tarcísio do Acordeon,,1454580,79
70kkdajctXSbqSMJbQO424,Kacey Musgraves,"contemporary country,country dawn,pop,texas country",1027790,79
41X1TR6hrK8Q2ZCpp2EqCz,bbno$,"canadian hip hop,dark trap,vapor trap",903048,79
6MPCFvOQv5cIGfw3jODMF0,Internet Money,"rap,trap",465723,79
4EPJlUEBy49EX1wuFOvtjK,Becky Hill,"dance pop,house,pop,pop dance,pop house,tropical house,uk dance,uk pop",356265,79
4exLIFE8sISLr28sqG1qNX,Travis Barker,rap rock,342658,79
5rGrDvrLOV2VV8SCFVGWlj,Imanbek,"dance pop,edm,electro house,pop dance,slap house,tropical house",119077,79
2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,"dance pop,pop,pop rap,urban contemporary",10725356,78
1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,"dance pop,edm,electropop,pop,pop dance,post-teen pop,scandipop,swedish electropop,swedish pop,tropical house",9266897,78
2Z0lRIqr997lIUiPtrpKCr,Matheus & Kauan,"pop nacional,sertanejo pop,sertanejo universitario",9169477,78
0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,"canadian pop,candy pop,dance pop,pop,post-teen pop",7803107,78
4bw2Am3p9ji3mYsXNXtQcd,Piso 21,"colombian pop,latin,latin pop,reggaeton,reggaeton colombiano,trap latino",7396359,78
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,"dance pop,pop,urban contemporary",7097501,78
3MHaV05u0io8fQbZ2XPtlC,Prince Royce,"bachata,latin,latin hip hop,latin pop",6466602,78
6wWVKhxIU2cEi0K81v7HvP,Rammstein,"alternative metal,german metal,industrial,industrial metal,industrial rock,neue deutsche harte,nu metal",6387294,78
738wLrAtLtCtFOLvQBXOXp,Major Lazer,"dance pop,edm,electro house,moombahton,pop,pop dance,pop rap",6243062,78
7slfeZO9LsJbWgpkIoXBUJ,Ricky Martin,"dance pop,latin,latin pop,mexican pop,puerto rican pop",6159079,78
43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,"rock-and-roll,rockabilly",5879667,78
2qxJFvFYMEDqd7ui6kSAcq,Zedd,"complextro,dance pop,edm,electro house,electropop,german techno,pop,pop dance,tropical house",5563126,78
6tbjWDEIzxoDsBA1FuhfPW,Madonna,"dance pop,pop",5443999,78
3KV3p5EY4AvKxOlhGHORLg,Jeremih,"chicago rap,dance pop,hip hop,pop,pop rap,r&b,southern hip hop,trap,urban contemporary",5301822,78
47MpMsUfWtgyIIBEFOr4FE,Lunay,"latin,latin hip hop,latin pop,reggaeton,reggaeton flow,trap latino",5279685,78
7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,"funk,indie r&b,motown,quiet storm,soul",5275211,78
3EiLUeyEcA6fbRPSHkG5kb,De La Ghetto,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino",5177456,78
1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,"adult standards,easy listening,lounge",5074924,78
7EQ0qTo7fWT7DPxmxtSYEc,Bastille,"metropopolis,modern rock,pop,pop rock,tropical house",4834899,78
4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,"dance pop,electropop,pop",4556970,78
56oDRnqbIiwx4mymNEv7dS,Lizzo,"dance pop,escape room,minnesota hip hop,pop,trap queen",4127348,78
6vXTefBL93Dj5IqAWq6OTv,French Montana,"gangster rap,hip hop,pop,pop rap,rap,southern hip hop,trap",4117198,78
2kRfqPViCqYdSGhYSM9R0Q,Madison Beer,"alt z,dance pop,electropop,pop,post-teen pop",3710570,78
4YLtscXsxbVgi031ovDDdh,Chris Stapleton,"contemporary country,outlaw country",3628802,78
5nP8x4uEFjAAmDzwOEc9b8,Matuê,"r&b brasileiro,rap cearense,trap brasileiro",3584609,78
0ErzCpIMyLcjPiwT4elrtZ,NLE Choppa,memphis hip hop,3560819,78
1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,"dance pop,edm,pop,pop dance,tropical house,uk dance",3373005,78
4m6ubhNsdwF4psNf3R8kwR,KHEA,"argentine hip hop,trap argentino,trap latino,trap triste",3372794,78
7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,"bedroom pop,pop",3324906,78
2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,"pop,pop rap,r&b,rap,toronto rap,trap,urban contemporary",3258915,78
5xSx2FM8mQnrfgM1QsHniB,Danna Paola,"latin,latin pop,latin viral pop,mexican pop,pop",3177886,78
4sTQVOfp9vEMCemLw50sbu,Galantis,"dance pop,edm,electro house,pop,pop dance,tropical house",3143698,78
2NjfBq1NflQcKSeiDooVjY,Tones And I,"australian pop,pop",2865196,78
4NHQUGzhtTLFvgF5SZesLK,Tove Lo,"dance pop,electropop,metropopolis,pop,post-teen pop,swedish electropop,swedish pop,swedish synthpop",2853422,78
12vb80Km0Ew53ABfJOepVz,Ñengo Flow,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino",2764452,78
2KC9Qb60EaY0kW4eH68vr3,ITZY,k-pop girl group,2685341,78
0A0FS04o6zMoto8OKPsDwY,YG,"cali rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap",2682149,78
57LYzLEk2LcFghVwuWbcuS,Summer Walker,"pop,r&b",2632080,78
10exVja0key0uqUkk6LJRT,Vance Joy,"folk-pop,modern rock,pop,pop rock",2458881,78
7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,"contemporary country,country,pop",2410545,78
4PzYKhC14sTJNEr0dzoo0d,Luísa Sonza,"funk carioca,pop nacional",2078785,78
3hBQ4zniNdQf1cqqo6hzuW,Salmo,"italian hip hop,italian underground hip hop,rap sardegna",2075370,78
5Y5TRrQiqgUO4S36tzjIRZ,Timbaland,"dance pop,hip hop,hip pop,pop,pop rap,urban contemporary",2062060,78
2IDLDx25HU1nQMKde4n61a,Rich Brian,indonesian hip hop,1880181,78
6C1ohJrd5VydigQtaGy5Wa,Joyner Lucas,"boston hip hop,hip hop,pop rap,rap",1761759,78
5TYxZTjIPqKM8K8NuP9woO,C. Tangana,urbano espanol,1546557,78
3wcj11K77LjEY1PkEazffa,Burna Boy,"afro dancehall,dancehall,nigerian hip hop,nigerian pop",1363913,78
4bL2B6hmLlMWnUEZnorEtG,Felix Jaehn,"dance pop,edm,electro house,german dance,pop,pop dance,pop edm,tropical house",1140027,78
47mIJdHORyRerp4os813jD,League of Legends,"speedrun,video game music",1131318,78
1Oa0bMld0A3u5OTYfMzp5h,Nate Dogg,"g funk,gangster rap,hip hop,pop rap,rap,west coast rap",1104391,78
3CJKkU0XuElRT1z8rEtIYg,Luciano,"german drill,german hip hop",993774,78
5KNNVgR6LBIABRIomyCwKJ,Dermot Kennedy,"folk-pop,irish pop,pop",986392,78
4Q6nIcaBED8qUel8bBx6Cr,Jax Jones,"dance pop,edm,electro house,house,pop,pop dance,tropical house,uk dance",952803,78
57vWImR43h4CaDao012Ofp,Steve Lacy,afrofuturism,760689,78
0xRXCcSX89eobfrshSVdyu,MEDUZA,"edm,pop dance,pop house,tropical house",451285,78
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,"dance pop,hip pop,pop,post-teen pop",10767451,77
59jlthNnbmim5l9tmNA7se,Maiara & Maraisa,"sertanejo,sertanejo pop,sertanejo universitario",9416850,77
0ECwFtbIWEVNwjlrfc6xoL,Eagles,"album rock,classic rock,country rock,folk rock,heartland rock,mellow gold,rock,soft rock,yacht rock",7153313,77
5CCwRZC6euC8Odo6y9X8jr,Rita Ora,"australian pop,dance pop,edm,electropop,pop,post-teen pop,tropical house,uk pop",6926706,77
12Chz98pHFMPJEknJQMWvI,Muse,"modern rock,permanent wave,rock",6657434,77
3mIj9lX2MWuHmhNCA7LSCW,The 1975,"modern alternative rock,modern rock,pop,rock",5132497,77
0ZCO8oVkMj897cKgFH7fRW,Los Ángeles Azules,"gruperas inmortales,nu-cumbia,regional mexican,tropical",4931667,77
1gPhS1zisyXr5dHTYZyiMe,Kevin Gates,"baton rouge rap,pop rap,rap,southern hip hop,trap",4476924,77
5NGO30tJxFlKixkPSgXcFE,The Police,"album rock,art rock,classic rock,mellow gold,new wave,permanent wave,rock,soft rock",4456948,77
3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,"classic rock,heartland rock,mellow gold,permanent wave,rock,singer-songwriter",4353943,77
00XhexlJEXQstHimpZN910,Brytiago,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino",4208280,77
5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,"melodic rap,rap,rap conscient,trap,vapor trap",3979656,77
0epOFNiUfyON9EYx7Tpr6V,The Strokes,"alternative rock,garage rock,modern rock,permanent wave,rock",3965496,77
6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,"contemporary country,country,country road,modern country rock",3922553,77
4OBJLual30L7gRl5UkeRcT,T.I.,"atl hip hop,dance pop,dirty south rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap",3897433,77
5M9Bb4adKAgrOFOhc05Y50,Pablo Alborán,"latin,latin arena pop,latin pop,spanish pop",3871921,77
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,"gangster rap,hip hop,pop rap,rap,southern hip hop,trap,underground hip hop",3851066,77
2wkoKEfS6dXwThbyTnZWFU,Mau y Ricky,"latin,latin pop,pop venezolano,reggaeton,trap latino",3842636,77
4D75GcNG95ebPtNvoNVXhz,Afrojack,"big room,dance pop,dutch house,edm,electro house,pop dance,pop rap,tropical house",3732082,77
4AVFqumd2ogHFlRbKIjp1t,Alesso,"dance pop,edm,electro house,pop,pop dance,progressive electro house,tropical house",3688951,77
77AiFEVeAVj2ORpC85QVJs,Steve Aoki,"dance pop,edm,electro house,pop,pop dance,pop rap,tropical house",3597784,77
5H1nN1SzW0qNeUEZvuXjAj,Danny Ocean,"latin,latin pop,pop venezolano,reggaeton,trap latino",3301402,77
4NUePmzDvCYqilXBFa91Hg,Dilsinho,"pagode,pagode novo",3151288,77
4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire","disco,funk,jazz funk,motown,quiet storm,soul",3128307,77
4LEiUm1SRbFMgfqnQTwUbQ,Bon Iver,"eau claire indie,indie folk,melancholia",3064830,77
6CwfuxIqcltXDGjfZsMd9A,MARINA,"dance pop,electropop,metropopolis,pop,uk alternative pop",3048557,77
2jw70GZXlAI8QzWeY2bgRc,Nelly Furtado,"canadian latin,canadian pop,dance pop,pop,pop rap",2777566,77
20qISvAhX20dpIbOOzGK3q,Nas,"conscious hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,queens hip hop,rap",2536549,77
3Z02hBLubJxuFJfhacLSDc,Bryan Adams,"album rock,canadian pop,canadian singer-songwriter,classic canadian rock,heartland rock,mellow gold,soft rock",2288933,77
0e86yPdC41PGRkLp2Q1Bph,Mother Mother,vancouver indie,2252334,77
1nzgtKYFckznkcVMR3Gg4z,KSI,uk hip hop,2111799,77
6s22t5Y3prQHyaHWUN1R1C,AJR,modern rock,1970976,77
6nS5roXSAGhTGr34W6n7Et,Disclosure,"house,pop,uk dance",1960108,77
2UZIAOlrnyZmyzt1nuXr9y,Nicki Nicole,"argentine hip hop,r&b argentino,trap argentino,trap latino",1876573,77
7eLcDZDYHXZCebtQmVFL25,Aitana,"latin pop,latin talent show,spanish pop",1630994,77
6QtgPSJPSzcnn7dPZ4VINp,King Von,chicago rap,1293081,77
64aJYyrXljOodnUG6jvhRD,DJ Luian,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino",1155938,77
45eNHdiiabvmbp4erw26rg,ILLENIUM,"edm,melodic dubstep,pop,pop dance,tropical house",1155818,77
3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,"dance pop,neo soul,pop",929878,77
0YinUQ50QDB7ZxSCLyQ40k,Mustard,"cali rap,hip hop,pop rap,rap,southern hip hop,trap",898530,77
1r1uxoy19fzMxunt3ONAkG,Phoebe Bridgers,"indie pop,indie rock,la indie,pop",845759,77
2ydZrTy8U3kOMOzx20s3dg,DJ Nelson,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino",786767,77
20gsENnposVs2I4rQ5kvrf,Sam Feldt,"dance pop,edm,electro house,pop,pop dance,pop edm,tropical house",652151,77
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,"contemporary country,country,texas country",603055,77
7okSU80WTrn4LXlyXYbX3P,Clinton Kane,"alt z,pop",532289,77
5KKpBU5eC2tJDzf0wmlRp2,RAYE,"dance pop,edm,house,pop,pop dance,tropical house,uk contemporary r&b,uk dance,uk pop",438964,77
7b79bQFziJFedJb75k6hFt,Tion Wayne,london rap,375721,77
2T1aUibqR2QC2sINIDQOAK,Mambo Kingz,reggaeton flow,159833,77
09agIJMxCD2k87ys9Al0f0,VIZE,"dance pop,edm,german dance,pop dance,slap house,tropical house",148210,77
0n6sKrG0xKAf8xmdqeNGke,Los Legendarios,"reggaeton,trap latino",48122,77
3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,"dance pop,neo mellow,pop,pop rock,post-teen pop,talent show",8042210,76
3AQRLZ9PuTAozP28Skbq8V,The Script,"celtic rock,dance pop,neo mellow,pop,pop rock,post-teen pop",6864989,76
7gZfnEnfiaHzxARJ2LeXrf,6ix9ine,"emo rap,rap",6546941,76
4phGZZrJZRo4ElhRtViYdl,Jason Mraz,"acoustic pop,neo mellow,pop,pop rock",6267362,76
1z4g3DjTBBZKhvAroFlhOM,Red Velvet,"k-pop,k-pop girl group",5987771,76
1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,"baroque pop,pop,uk alternative pop",5672004,76
3qvcCP2J0fWi0m0uQDUf6r,Luan Santana,"sertanejo,sertanejo pop,sertanejo universitario",5572707,76
3HqSLMAZ3g3d5poNaI7GOU,IU,k-pop,5476220,76
4S9EykWXhStSc15wEx8QFK,Céline Dion,"canadian pop,dance pop",5296152,76
4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,"dance pop,hip pop,pop,post-teen pop,urban contemporary",4916059,76
1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,"adult standards,canadian pop,jazz pop,lounge",4763113,76
7d3WFRME3vBY2cgoP38RDo,Lil Skies,"melodic rap,rap,trap",4743214,76
4vhNDa5ycK0ST968ek7kRr,Carlos Vives,"champeta,colombian pop,latin,latin pop,tropical,vallenato",4642843,76
4WZGDpNwrC0vNQyl9QzF7d,Capital Bra,german hip hop,4134453,76
5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,"boy band,dance pop",4092354,76
6LnJKrtFnTEGdbWQ2riWCL,Ezhel,"turkish hip hop,turkish trap",4029717,76
0SfsnGyD8FpIN4U4WCkBZ5,Armin van Buuren,"dutch trance,edm,pop dance,progressive house,trance",3951183,76
6w3SkAHYPsQ1bxV7VDlG5y,Cazzu,"argentine hip hop,latin,latin pop,rap latina,reggaeton,trap argentino,trap latino",3877943,76
4EzkuveR9pLvDVFNx6foYD,James Bay,"modern rock,neo mellow,pop,pop rock",3464525,76
67nwj3Y5sZQLl72VNUHEYE,Wale,"dance pop,gangster rap,hip hop,pop,pop rap,r&b,rap,southern hip hop,trap,urban contemporary",3285042,76
2UwqpfQtNuhBwviIC0f2ie,Damso,"belgian hip hop,french hip hop,pop urbaine,rap belge,rap conscient",3175378,76
5dHt1vcEm9qb8fCyLcB3HL,A$AP Ferg,"hip hop,pop rap,rap,southern hip hop,trap,underground hip hop",3099261,76
5gCRApTajqwbnHHPbr2Fpi,Juicy J,"crunk,dirty south rap,gangster rap,hip hop,memphis hip hop,pop rap,rap,southern hip hop,trap",2639071,76
4ScCswdRlyA23odg9thgIO,Jess Glynne,"australian pop,dance pop,pop,pop dance,post-teen pop,tropical house,uk pop",2593050,76
2SrSdSvpminqmStGELCSNd,Stormzy,"grime,uk hip hop",2356775,76
1CoZyIx7UvdxT5c8UkMzHd,Jorja Smith,"pop,r&b,uk contemporary r&b",2349317,76
2DspEsT7UXGKd2VaaedgG4,Alex Rose,"latin,reggaeton,reggaeton flow,trap latino",2297637,76
7DMveApC7UnC2NPfPvlHSU,Cheat Codes,"dance pop,edm,electro house,electropop,pop,pop dance,pop edm,tropical house",1948858,76
6Ad91Jof8Niiw0lGLLi3NW,YUNGBLUD,"british indie rock,modern rock,pop,rock",1882635,76
3JhNCzhSMTxs9WLGJJxWOY,Macklemore,"pop rap,seattle hip hop",1778044,76
1G9G7WwrXka3Z1r7aIDjI7,Outkast,"atl hip hop,dirty south rap,hip hop,rap,southern hip hop",1766458,76
6W5uA6CNMf3hd2j4a2XWCx,Naps,"francoton,french hip hop,pop urbaine,rap marseille",1428431,76
3PyJHH2wyfQK3WZrk9rpmP,Ashnikko,"alt z,electropop,escape room,pop",1375183,76
1IueXOQyABrMOprrzwQJWN,Sigala,"dance pop,edm,pop,pop dance,tropical house",1333822,76
54R6Y0I7jGUCveDTtI21nb,Boney M.,europop,1131255,76
2p1fiYHYiXz9qi0JJyxBzN,Skepta,"birmingham grime,grime,instrumental grime,rap",966711,76
6bmlMHgSheBauioMgKv2tn,Powfu,sad rap,958953,76
5CiGnKThu5ctn9pBxv7DGa,benny blanco,"electropop,pop,pop rap",826084,76
2LmcxBak1alK1bf7d1beTr,Juhn,"latin,reggaeton,reggaeton flow,trap latino",811159,76
0H39MdGGX6dbnnQPt6NQkZ,SAINt JHN,"melodic rap,pop rap,rap,slap house,trap",762483,76
4ETSs924pXMzjIeD6E9b4u,Surfaces,"bedroom soul,pop",755164,76
5JMLG56F1X5mFmWNmS0iAp,Chelsea Cutler,"alt z,electropop,pop,tropical house",500973,76
1Ts9of7VPZElwPQnqnDSfW,Lyanno,"latin,reggaeton,reggaeton flow,trap boricua,trap latino",454271,76
45gHcnDnMC15sgx3VL7ROG,42 Dugg,"detroit trap,rap,southern hip hop,trap",432244,76
4ofCBoyEiGSePFAG500xev,Regard,"dance pop,edm,pop,pop dance,pop edm,slap house,tropical house",158098,76
37230BxxYs9ksS7OkZw3IU,Chencho Corleone,reggaeton flow,155922,76
7i9j813KFoSBMldGqlh2Z1,Riton,"dance pop,edm,house,pop dance,tropical house,uk dance",88778,76
2nm38smINjms1LtczR0Cei,Goodboys,uk dance,29506,76
5Wg2b4Mp42gicxEeDNawf7,A7S,scandipop,26856,76
3gd8FJtBJtkRxdfbTu19U2,Mumford & Sons,"modern folk rock,modern rock,pop rock,stomp and holler,uk americana",6153487,75
5yG7ZAZafVaAlMTeBybKAL,Iggy Azalea,"australian hip hop,dance pop,hip pop,pop,pop rap,post-teen pop",5701178,75
1mX1TWKpNxDSAH16LgDfiR,Jesse & Joy,"latin,latin arena pop,latin pop,mexican pop,pop",5227775,75
1Y8cdNmUJH7yBTd9yOvr5i,Destiny's Child,"dance pop,girl group,hip pop,pop,r&b,urban contemporary",5130101,75
3RtNN1VnooWEn3KQk03DUL,Noriel,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino",4999436,75
3Fl1V19tmjt57oBdxXKAjJ,Blueface,"cali rap,trap",4490569,75
0u2FHSq3ln94y5Q57xazwf,Keith Urban,"australian country,australian pop,contemporary country,country,country road",4361816,75
3NH8t45zOTqzlZgBvZRjvB,PNL,"french hip hop,pop urbaine",4339391,75
3koiLjNrgRTNbOwViDipeA,Marvin Gaye,"classic soul,funk,indie r&b,motown,northern soul,quiet storm,soul",4256676,75
4mN0qcMxWX8oToqfDPM5yV,José José,"bolero,cancion melodica,latin pop",4133226,75
0rvjqX7ttXeg3mTy8Xscbt,Journey,"album rock,classic rock,hard rock,mellow gold,rock,soft rock",3847071,75
3FUY2gzHeIiaesXtOAdB7A,Train,"dance pop,neo mellow,pop,pop rock",3812716,75
7gP3bB2nilZXLfPHJhMdvc,Foster The People,"indietronica,modern alternative rock,modern rock,pop rock,rock",3270411,75
5DUlefCLzVRzNWaNURTFpK,Cali Y El Dandee,"champeta,colombian pop,electro latino,latin,latin pop,reggaeton,reggaeton colombiano,trap latino",3231957,75
73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,"belgian dance,belgian edm,big room,dance pop,edm,electro house,pop dance,progressive electro house,tropical house",3108326,75
7IlRNXHjoOCgEAWN5qYksg,Aya Nakamura,"basshall,francoton",3093092,75
5SulO4l40qDuV9zUGLZx7n,Capo Plaza,"italian hip hop,trap italiana",3013007,75
15iVAtD3s3FsQR4w1v6M0P,Chief Keef,"chicago bop,chicago drill,chicago rap,drill,hip hop,pop rap,rap,southern hip hop,trap,underground hip hop",2923672,75
1hcdI2N1023RvSwLzTtdsp,Natalia Lafourcade,"latin,latin alternative,latin pop,mexican pop,rock en espanol,veracruz indie",2851734,75
1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,"atl hip hop,hip hop,melodic rap,plugg,pop rap,rap,southern hip hop,trap",2683671,75
5BcAKTbp20cv7tC5VqPFoC,Macklemore & Ryan Lewis,"pop rap,seattle hip hop",2562079,75
3NPpFNZtSTHheNBaWC82rB,X Ambassadors,"modern alternative rock,modern rock,pop,pop rap,pop rock,rock,stomp pop",2531520,75
1pgDilWYDWLoOgGjf1iHNu,Zion,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino",2506001,75
2P5sC9cVZDToPxyomzF1UH,Joey Bada$$,"conscious hip hop,hip hop,rap,underground hip hop",2316763,75
2kucQ9jQwuD8jWdtR9Ef38,Sam Hunt,"contemporary country,country pop",2133519,75
0NIPkIjTV8mB795yEIiPYL,Wallows,"indie pop,modern rock,pop",2032211,75
7yntSJ6uojO3z6GFUVwhAW,CORPSE,"dream smp,viral rap",1900850,75
4LXBc13z5EWsc5N32bLxfH,Nekfeu,"french hip hop,pop urbaine,rap conscient",1882603,75
25u4wHJWxCA9vO0CzxAbK7,Lukas Graham,"danish pop,pop,scandipop",1861267,75
1WgXqy2Dd70QQOU7Ay074N,AURORA,"art pop,norwegian pop",1852569,75
4rTv3Ejc7hKMtmoBOK1B4T,Ali Gatie,"canadian hip hop,pop",1783863,75
3QSQFmccmX81fWCUSPTS7y,Dean Lewis,"australian pop,pop,pop rock",1741400,75
1qQLhymHXFPtP5U8KNKsm6,Apache 207,german hip hop,1731356,75
5pVRwX5ZQR7hfJ18w8ZYkl,Ufo361,"german cloud rap,german hip hop",1721392,75
0xOeVMOz2fVg5BJY3N6akT,Jaden,"hip hop,pop,rap",1639576,75
5EvFsr3kj42KNv97ZEnqij,Shaggy,"pop rap,reggae fusion",1604107,75
1fux65HMCBvfJHqlBc4Nno,Casper Magico,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino",1476779,75
1fctva4kpRbg2k3v7kwRuS,Rvssian,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino",1465370,75
1MIVXf74SZHmTIp4V4paH4,Mabel,"dance pop,edm,pop,pop dance,post-teen pop,tropical house,uk pop",1428107,75
2kXKa3aAFngGz2P4GjG5w2,SCH,"french hip hop,pop urbaine,rap francais,rap marseille",1349700,75
