track_id,times_in_daily_chart,top_peak_pos,avg_chart_pos,total_streams,January_streams,February_streams,March_streams,April_streams,May_streams,June_streams,July_streams,August_streams,September_streams,October_streams,November_streams,December_streams,popularity,explicit,name,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2uFaJJtFpPDc5Pa95XzTvg,12,14.0,112.0,657379.0,,,,,,,,,,,,657379.0,62,False,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,49e4v89VmlDcFCMyDv9wQ9,0.451,0.24,1.0,-14.014,1.0,0.0351,0.912,2.45e-06,0.175,0.701,134.009,117147.0,4.0
4ve2uzqdwnHr20G5YgMMqr,24,128.0,169.0,656722.0,656722.0,,,,,,,,,,,,71,True,Missin You Crazy,Russ,1z7b1Pr1rSlvWRzsW3HOrS,0.716,0.729,5.0,-6.313,1.0,0.117,0.0991,0.0,0.0842,0.276,131.975,226693.0,4.0
7h0d2h0fUmzbs7zeFigJPn,20,104.0,130.0,652286.0,652286.0,,,,,,,,,,,,68,True,HIGHEST IN THE ROOM (feat. ROSALÃA & Lil Baby) - REMIX,"Travis Scott, ROSALÃA, Lil Baby","0Y5tJX1MQlPlqiwlOH1tJY, 7ltDVBr6mKbRvohxheJ9h1, 5f7VJjfbwm532GiveGC0ZK",0.559,0.491,2.0,-6.406,0.0,0.0346,0.0567,0.0,0.0992,0.114,153.131,244874.0,4.0
5Pw4Q2Z2NttJtISFFxe9MK,17,65.0,90.0,644922.0,,,,,,,644922.0,,,,,,54,False,la la la thatâs how it goes,HONNE,0Vw76uk7P8yVtTClWyOhac,0.792,0.538,11.0,-9.105,1.0,0.0416,0.00889,0.88,0.107,0.9,123.497,219080.0,4.0
0vVMlbdYx2080Oa9FndPZr,10,20.0,89.0,644669.0,,,,,,,,,,,,644669.0,56,False,long story short,Taylor Swift,06HL4z0CvFAxyc27GXpf02,0.546,0.732,0.0,-7.715,1.0,0.0423,0.674,0.184,0.0972,0.571,157.893,215920.0,4.0
6YEO7K4hwGKh7BmNxMMvkc,26,179.0,193.0,641229.0,545749.0,76961.0,,18519.0,,,,,,,,,57,False,Oks Lang,John Roa,2U5mF0PZqGu6glnz55yY0y,0.313,0.237,9.0,-14.538,1.0,0.0451,0.855,0.000386,0.0961,0.165,80.13,336369.0,4.0
2wVDWtLKXunswWecARNILj,23,110.0,160.0,636581.0,,,,,,143019.0,178421.0,120104.0,107800.0,87237.0,,,72,False,SOLO,JENNIE,250b0Wlc5Vk0CoUsaCY84M,0.751,0.642,3.0,-5.165,0.0,0.087,0.0861,0.0,0.0953,0.388,95.045,169567.0,4.0
7w05lsU2VLSeiT8Nukrv5M,13,50.0,103.0,632331.0,,454503.0,177828.0,,,,,,,,,,71,False,Friends,BTS,3Nrfpe0tUJi4K4DXYWgMUX,0.55,0.747,1.0,-5.211,1.0,0.0407,0.0668,0.0,0.0536,0.648,79.98,199339.0,4.0
7Dx9Z6Aon1qPS2N0rHSWTe,16,31.0,138.0,631779.0,,,,,,,,,,165541.0,321512.0,144726.0,69,True,just like magic,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,0.719,0.607,8.0,-5.156,1.0,0.165,0.08,0.0,0.125,0.464,128.006,149900.0,4.0
0Dljpp52vCmtXi0E94qjfo,24,166.0,185.0,626682.0,521697.0,25158.0,,,,,,,53019.0,26808.0,,,59,False,"Maybe This Time - From ""Maybe This Time""",Sarah Geronimo,6aiCKnIN68hohzU3ZzNq48,0.389,0.273,6.0,-7.697,1.0,0.0362,0.705,0.0,0.117,0.176,134.124,255608.0,4.0
2WUhR1SraSy0SVIQKohJb6,17,82.0,99.0,624990.0,,,,,,,36761.0,588229.0,,,,,56,False,Hanggang Sa Huli,SB19,3g7vYcdDXnqnDKYFwqXBJP,0.539,0.553,2.0,-4.338,1.0,0.0276,0.702,0.0,0.205,0.192,132.045,254469.0,4.0
66orj0qtDgnU6DlmllAxbq,21,82.0,133.0,612730.0,,,,,,295597.0,317133.0,,,,,,66,False,Left & Right,SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,0.725,0.823,6.0,-3.868,0.0,0.115,0.132,0.0,0.104,0.958,149.994,201773.0,4.0
3op7HNwLli54MBjFGzIlZO,13,53.0,113.0,607805.0,,436845.0,170960.0,,,,,,,,,,71,False,Louder than bombs,BTS,3Nrfpe0tUJi4K4DXYWgMUX,0.643,0.667,0.0,-6.993,0.0,0.152,0.0433,0.0,0.0904,0.485,145.999,217404.0,4.0
2IMODbij0lZ5CuAjZi0IDE,22,159.0,166.0,604506.0,604506.0,,,,,,,,,,,,58,False,Sila,SUD,0jKQrxK2zHqxyOAyIMrUQt,0.635,0.376,9.0,-6.1,1.0,0.0457,0.0104,0.0,0.109,0.28,124.57,326000.0,4.0
6kKC35sKUh2FUx4M0qAL44,17,54.0,112.0,603055.0,,,,,311189.0,291866.0,,,,,,,66,False,Candy,BAEKHYUN,4ufh0WuMZh6y4Dmdnklvdl,0.649,0.767,11.0,-3.838,0.0,0.0455,0.24,0.0,0.0929,0.608,149.918,227173.0,4.0
4wJ5SjIkViEQEu95U8oyLt,25,124.0,175.0,599185.0,,,118529.0,247900.0,43529.0,,,,,189227.0,,,48,False,Mabagal,"Daniel Padilla, Moira Dela Torre","5yVM85m9yNcHO6o0vaaVxW, 0rZRTXEmmPmx6gt92tBqIc",0.356,0.339,5.0,-10.893,0.0,0.0369,0.508,3.28e-06,0.355,0.287,74.975,226728.0,4.0
4BKOjYosPhw334moS3wlbO,13,56.0,114.0,597752.0,,427142.0,170610.0,,,,,,,,,,70,False,Inner Child,BTS,3Nrfpe0tUJi4K4DXYWgMUX,0.589,0.696,11.0,-7.981,1.0,0.0725,0.017,0.0,0.0808,0.332,134.953,233266.0,4.0
25agDEpgr54nRvyQJHmNmR,20,94.0,130.0,595649.0,,,,,,,595649.0,,,,,,28,False,Di Biro,Jana Garcia,2M4mQMnLHQQXsFsRmTTqsR,0.595,0.19,4.0,-14.627,1.0,0.0384,0.908,0.00703,0.355,0.272,108.626,166013.0,4.0
5IUOU5xkzGHsRFOYNu3GSK,20,165.0,185.0,593549.0,,297365.0,296184.0,,,,,,,,,,64,False,No Judgement,Niall Horan,1Hsdzj7Dlq2I7tHP7501T4,0.723,0.726,1.0,-3.835,0.0,0.0472,0.0564,0.000126,0.057,0.962,100.051,176283.0,4.0
5BvZvsJbu9MqMKrTTseLrx,23,99.0,146.0,593489.0,,,,29590.0,563899.0,,,,,,,,14,False,Moonlight,Danzz,59IohbmVWokN339BcxYt1S,0.636,0.523,11.0,-9.898,0.0,0.0255,7.62e-05,0.186,0.151,0.614,104.985,189714.0,4.0
1XjHRolIXL2M1EEOUsGGR4,9,22.0,85.0,584643.0,,,,,,,,,,,,584643.0,64,True,cowboy like me,Taylor Swift,06HL4z0CvFAxyc27GXpf02,0.604,0.517,0.0,-9.014,1.0,0.0347,0.768,0.000155,0.123,0.511,127.967,275040.0,4.0
0pHjZH7OkpgqSamCuophui,13,65.0,93.0,580335.0,,165033.0,415302.0,,,,,,,,,,71,False,Feelings,Lauv,5JZ7CnR6gTvEMKX4g70Amv,0.694,0.466,9.0,-6.758,1.0,0.0384,0.0934,0.0,0.098,0.246,103.018,189613.0,4.0
7n7mTiptQT1iNa7rMhcZS8,9,48.0,68.0,577853.0,533222.0,,,,,,,,,,,44631.0,50,False,"A Perfect Christmas - Recorded at OnQ Studios, Manila","Tatak Pinoy All-Stars, Jose Mari Chan, Ben&Ben, December Avenue, I Belong to the Zoo, Julie Anne San Jose, Moira Dela Torre","7vwlQ7XElRyPMJQGUXBz4O, 1EHAbA1GMYOfkh9ds9eNfS, 4DAcJXcjX0zlQAZAPAx4Zb, 4qFxP3qN9GsnZDOkAE6x2m, 7tKpXx21KVUOR6vvDs6xtg, 4NeCu267LZemnoq44lZYKy, 0rZRTXEmmPmx6gt92tBqIc",0.358,0.571,4.0,-7.337,1.0,0.0288,0.663,0.0,0.0935,0.456,183.798,283621.0,4.0
2oejEp50ZzPuQTQ6v54Evp,22,187.0,195.0,577490.0,365157.0,84036.0,104275.0,,,24022.0,,,,,,,75,False,Call You Mine,"The Chainsmokers, Bebe Rexha","69GGBxA162lTqCwzJG5jLp, 64M6ah0SkkRsnPGtGiRAbb",0.585,0.696,4.0,-5.6,0.0,0.0307,0.204,0.0,0.344,0.522,104.01,217640.0,4.0
3us3yACYidjyZwm9to0czY,18,118.0,157.0,575085.0,,,,,,,,,,,326817.0,248268.0,60,False,Magandang Dilag,"JM Bales, KVN","2JyNzzFJh2wkkZo7ZjMSs2, 0rx2UZbWDlT7ODEHARgi1L",0.898,0.458,6.0,-12.568,0.0,0.0463,0.07,0.0,0.387,0.748,110.014,237818.0,4.0
3DXdjHnePKnh6oXw2ZgGSl,14,67.0,86.0,571095.0,,,,,,,571095.0,,,,,,65,False,Smile,Katy Perry,6jJ0s89eD6GaHleKKya26X,0.783,0.912,0.0,-3.713,1.0,0.243,0.0238,0.0,0.339,0.749,98.025,166898.0,4.0
3iEqGBZ2wcpVzhiAcwXVC6,15,60.0,75.0,566872.0,,,,108224.0,458648.0,,,,,,,,57,False,If Youâre Too Shy (Let Me Know) - Edit,The 1975,3mIj9lX2MWuHmhNCA7LSCW,0.651,0.806,2.0,-4.842,1.0,0.0311,0.00399,0.00455,0.0927,0.386,125.641,239877.0,4.0
44WLOqH7QayQOQdeUHeKUK,13,60.0,124.0,563768.0,,401602.0,162166.0,,,,,,,,,,71,False,We are Bulletproof : the Eternal,BTS,3Nrfpe0tUJi4K4DXYWgMUX,0.526,0.575,9.0,-5.215,0.0,0.0309,0.225,0.0,0.108,0.19,84.047,261543.0,4.0
3Hig6FDiszzWDPIKSP9swE,13,61.0,102.0,562876.0,,152910.0,409966.0,,,,,,,,,,73,True,"fuck, i'm lonely (with Anne-Marie)","Lauv, Anne-Marie","5JZ7CnR6gTvEMKX4g70Amv, 1zNqDE7qDGCsyzJwohVaoX",0.806,0.558,9.0,-6.46,1.0,0.0683,0.482,0.0,0.0618,0.678,95.016,198973.0,4.0
034KyQEk7IhbLtniVhBErj,21,166.0,185.0,561973.0,,,,,,,,,29340.0,82479.0,450154.0,,66,False,17,Pink Sweat$,1W7FNibLa0O0b572tB2w7t,0.558,0.364,5.0,-8.663,1.0,0.0502,0.169,9.94e-05,0.109,0.252,129.17,160737.0,4.0
01eo8yhZDkzYuog8FzYzgV,11,23.0,102.0,559968.0,,,,,,,,,,,,559968.0,42,False,Star ng Pasko,ABS-CBN Music All Star,2H4bbbOohoe9zhqEsiRi7j,0.559,0.455,1.0,-8.498,1.0,0.0293,0.283,0.0,0.278,0.186,92.016,267080.0,4.0
4yJiXq86uM56uIfIZgE440,20,172.0,190.0,554974.0,156350.0,398624.0,,,,,,,,,,,68,True,me & ur ghost,blackbear,2cFrymmkijnjDg9SS92EPM,0.755,0.631,7.0,-6.128,1.0,0.0261,0.0638,0.0,0.0929,0.881,100.026,200400.0,4.0
57vxBYXtHMk6H1aD29V7PU,17,113.0,131.0,554782.0,554782.0,,,,,,,,,,,,76,True,Heartless,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,0.531,0.75,10.0,-5.831,0.0,0.111,0.00632,7.6e-05,0.117,0.198,169.954,200080.0,4.0
0x2VgHoxUxKFbIUqQur8Fe,25,147.0,186.0,553149.0,,,248581.0,165184.0,21800.0,117584.0,,,,,,,60,False,Sino,Unique Salonga,30mZI7Hw2MhoarTVYxfyZM,0.676,0.43,11.0,-10.563,1.0,0.0232,0.168,0.0299,0.109,0.23,104.982,280427.0,4.0
7fUYUcWy853HS8YJn0b3Sr,10,15.0,109.0,552107.0,,,,,,,,,,,,552107.0,48,False,Sleigh Ride,The Ronettes,7CyeXFnOrfC1N6z4naIpgo,0.529,0.772,2.0,-7.013,1.0,0.0287,0.403,2.21e-06,0.316,0.853,91.751,181267.0,4.0
6WtBVDL02RRvWlvzF4sjE9,24,178.0,190.0,542070.0,,,,,401690.0,140380.0,,,,,,,55,False,Cutie Uyyy,"Soulthrll, Castro","1IFBgp2dkXquUYSNEY6hK7, 5hACxwOyI5SiMCONu6KS4L",0.697,0.441,0.0,-7.907,1.0,0.0652,0.0759,2.34e-05,0.122,0.387,75.045,134400.0,4.0
7vBNFh3NIZTj6tB5s1IBjE,8,24.0,77.0,539135.0,,,,,,,,,,,,539135.0,52,False,marjorie,Taylor Swift,06HL4z0CvFAxyc27GXpf02,0.535,0.562,5.0,-11.615,1.0,0.0479,0.878,0.000132,0.114,0.294,96.103,257773.0,4.0
1mpD5Q8IM32I4bF6eCpU74,15,97.0,112.0,533805.0,533805.0,,,,,,,,,,,,67,False,Up All Night,Khalid,6LuN9FCkKOj5PcnpouEgny,0.665,0.712,1.0,-7.536,1.0,0.0527,0.00103,0.00333,0.102,0.669,93.992,157220.0,4.0
5p7ujcrUXASCNwRaWNHR1C,16,114.0,123.0,533160.0,533160.0,,,,,,,,,,,,79,True,Without Me,Halsey,26VFTg2z8YR0cCuwLzESi2,0.752,0.488,6.0,-7.05,1.0,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661.0,4.0
1Bhm5HNO1cq8olDbBmokyL,11,55.0,90.0,531599.0,,,,,,,,,,,,531599.0,74,False,Copines,Aya Nakamura,7IlRNXHjoOCgEAWN5qYksg,0.701,0.787,8.0,-3.941,0.0,0.0855,0.27,0.0,0.105,0.904,180.027,171720.0,4.0
5JSVa5i6lFPoyOzK4gj0Ox,15,110.0,140.0,529999.0,,529999.0,,,,,,,,,,,61,False,No Shame,5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,0.576,0.815,7.0,-3.125,1.0,0.0361,0.0186,2.07e-06,0.158,0.445,90.972,190894.0,4.0
4wopYJ5wpYOM6ogm2Jugnw,6,38.0,39.0,529978.0,529978.0,,,,,,,,,,,,73,True,"fuck, i'm lonely (with Anne-Marie)","Lauv, Anne-Marie","5JZ7CnR6gTvEMKX4g70Amv, 1zNqDE7qDGCsyzJwohVaoX",0.806,0.558,9.0,-6.46,1.0,0.0683,0.482,0.0,0.0618,0.678,95.016,198973.0,4.0
6tjituizSxwSmBB5vtgHZE,10,17.0,113.0,520368.0,,,,,,,,,,,,520368.0,46,False,Holly Jolly Christmas,Michael BublÃ©,1GxkXlMwML1oSg5eLPiAz3,0.647,0.465,7.0,-8.308,1.0,0.0428,0.865,0.0,0.0882,0.699,151.251,119787.0,4.0
3uayvzcbqFydIbgUeC6EJh,8,23.0,88.0,514041.0,,,,,,,,,,,,514041.0,49,False,closure,Taylor Swift,06HL4z0CvFAxyc27GXpf02,0.686,0.705,9.0,-10.823,1.0,0.249,0.832,4.55e-06,0.134,0.919,151.868,180653.0,5.0
6H568VnZWTitazwFTwVSd8,14,103.0,110.0,512645.0,512645.0,,,,,,,,,,,,77,False,i'm so tired...,"Lauv, Troye Sivan","5JZ7CnR6gTvEMKX4g70Amv, 3WGpXCj9YhhfX11TToZcXP",0.599,0.733,11.0,-7.058,1.0,0.203,0.176,0.0,0.242,0.534,102.211,162583.0,4.0
