track_id,times_in_daily_chart,top_peak_pos,avg_chart_pos,total_streams,January_streams,February_streams,March_streams,April_streams,May_streams,June_streams,July_streams,August_streams,September_streams,October_streams,November_streams,December_streams,popularity,explicit,name,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2PGA1AsJal6cyMNmKyE56q,340,7.0,79.0,48852413.0,9225220.0,6575081.0,5788127.0,4229458.0,4731688.0,4061487.0,3871066.0,3316237.0,2556930.0,2251724.0,1464253.0,781142.0,64,True,200 km/h,Apache 207,1qQLhymHXFPtP5U8KNKsm6,0.899,0.67,11.0,-6.455,0.0,0.163,0.269,1.38e-05,0.105,0.413,148.065,163147.0,4.0
0nbXyq5TXYPCO7pr3N8S4I,275,9.0,76.0,48530996.0,8282947.0,9058424.0,9101235.0,6904505.0,4985889.0,3450133.0,2717429.0,1908298.0,476566.0,564851.0,157747.0,922972.0,83,True,The Box,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,196653.0,4.0
6lU4BQWZomCWRfKSowfezE,224,1.0,80.0,48405019.0,,,,5341375.0,15904785.0,10394099.0,5876308.0,3775481.0,2802101.0,2110672.0,1056892.0,1143306.0,62,False,Emotions,Ufo361,5pVRwX5ZQR7hfJ18w8ZYkl,0.814,0.459,8.0,-10.859,1.0,0.282,0.351,0.0165,0.107,0.211,131.518,146013.0,5.0
61ZM92T2zaXIVsqncThQzC,319,10.0,83.0,47911944.0,2851757.0,6383878.0,8080214.0,7613266.0,6373103.0,4746588.0,3326762.0,2754796.0,2076911.0,1771201.0,758111.0,1175357.0,69,False,In Your Eyes (feat. Alida),"Robin Schulz, Alida","3t5xRXzsuZmMDkQzgOX35S, 1kiq2kUV0cbLUhJsr7cpW0",0.57,0.672,8.0,-5.888,0.0,0.0716,0.172,1.04e-06,0.0768,0.461,120.018,208222.0,4.0
7C1trmcQQ5n5RNy4l6ziCv,312,17.0,69.0,47484198.0,55086.0,596657.0,4155204.0,6213011.0,6521765.0,6107448.0,6336344.0,6016882.0,3602851.0,3074315.0,2383832.0,2420803.0,76,False,Some Say - Felix Jaehn Remix,"Nea, Felix Jaehn","7nqlScm2smydSRl13eaP8E, 4bL2B6hmLlMWnUEZnorEtG",0.682,0.7,6.0,-5.591,1.0,0.0397,0.406,0.0,0.174,0.637,120.03,186878.0,4.0
6cx06DFPPHchuUAcTxznu9,176,1.0,26.0,46476874.0,,,,,,,2646432.0,7036493.0,10619876.0,10743187.0,8195188.0,7235698.0,85,False,Head & Heart (feat. MNEK),"Joel Corry, MNEK","6DgP9otnZw5z6daOntINxp, 7uMh23xWiuR7zsNkuNcm2G",0.734,0.874,8.0,-3.158,1.0,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,166028.0,4.0
67ojvEGRPAUCOohuMPqoRC,363,14.0,83.0,46366755.0,8167899.0,5849002.0,5124821.0,4036072.0,3719539.0,3547912.0,3248776.0,2823933.0,2608616.0,2558239.0,2333924.0,2348022.0,58,True,110,"Capital Bra, Samra, LEA","4WZGDpNwrC0vNQyl9QzF7d, 6h1s4i4XKIYv4ErDelLDN0, 5Yo5iU2nf4H41waPl4ZnS1",0.48,0.749,1.0,-5.057,0.0,0.432,0.533,0.0,0.0997,0.419,179.056,194534.0,4.0
7N06jo3EnV792VFaG8vuW6,361,20.0,84.0,45234412.0,5451308.0,5827200.0,5954155.0,4995883.0,3798029.0,3259597.0,3081909.0,2882529.0,2676985.0,2758961.0,2238288.0,2309568.0,71,False,Close Your Eyes,"Felix Jaehn, VIZE, Miss Li","4bL2B6hmLlMWnUEZnorEtG, 09agIJMxCD2k87ys9Al0f0, 04HqRx07Bv9gh7rsrMTqs7",0.818,0.823,11.0,-3.563,0.0,0.2,0.0663,1.17e-05,0.133,0.52,128.136,160794.0,4.0
3goH7O78TLkV9RhCAyM4AT,85,1.0,11.0,42708727.0,,,,,21399075.0,13179546.0,8130106.0,,,,,,61,False,Fame,Apache 207,1qQLhymHXFPtP5U8KNKsm6,0.811,0.645,1.0,-8.008,0.0,0.104,0.184,0.0,0.103,0.474,129.967,173761.0,4.0
2tnVG71enUj33Ic2nFN6kZ,348,15.0,96.0,41980873.0,7362541.0,5980643.0,4611437.0,4134343.0,3518125.0,3115213.0,3096563.0,2867247.0,2264305.0,2154343.0,1793152.0,1082961.0,83,False,Ride It,Regard,4ofCBoyEiGSePFAG500xev,0.88,0.751,7.0,-4.258,0.0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,157606.0,4.0
