track_id,times_in_daily_chart,top_peak_pos,avg_chart_pos,total_streams,January_streams,November_streams,February_streams,March_streams,April_streams,May_streams,June_streams,July_streams,August_streams,September_streams,October_streams,December_streams,popularity,explicit,name,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
3tv697PZNnaQN0Mn2zGhS5,366,1.0,23.0,151463282.0,19781132.0,5861625.0,17578384.0,17673130.0,18447586.0,16999672.0,11481347.0,10572674.0,9901927.0,9326877.0,8010438.0,5828490.0,65,False,A Gente Fez Amor - Ao Vivo,Gusttavo Lima,7MiDcPa6UiV3In7lIM71IN,0.794,0.937,8.0,-2.44,0.0,0.0336,0.366,4.15e-06,0.962,0.826,134.012,237517.0,4.0
3tc8Z4lGzOIwmIVftsxO6o,357,3.0,23.0,129463731.0,11264969.0,6303130.0,14739285.0,14220323.0,12646757.0,12266273.0,11259562.0,12332159.0,11047624.0,9306458.0,8099424.0,5977767.0,66,False,Graveto - Ao Vivo,MarÃ­lia MendonÃ§a,1yR65psqiazQpeM79CcGh8,0.714,0.632,9.0,-5.1,1.0,0.0312,0.292,0.0,0.812,0.402,93.052,170877.0,4.0
3Ghyp3X5Ua9ypHnBIgOObI,277,1.0,14.0,124795119.0,948980.0,582256.0,22732266.0,19283577.0,15548774.0,14702936.0,12507050.0,11816708.0,10077677.0,8440945.0,8153950.0,,69,True,Liberdade ProvisÃ³ria - Ao Vivo,Henrique & Juliano,3p7PcrEHaaKLJnPUGOtRlT,0.668,0.684,1.0,-5.937,1.0,0.0527,0.627,0.0,0.923,0.7,108.138,187986.0,4.0
3J5Pu25BODMex4Jpy4l6FL,366,6.0,23.0,124287227.0,13243078.0,7778418.0,12673808.0,12416531.0,11178784.0,10944166.0,10242829.0,9629491.0,9641547.0,9319364.0,9376283.0,7842928.0,68,False,S de Saudade,"LuÃ­za & MaurÃ­lio, ZÃ© Neto & Cristiano","0UbJJayomun8CvZKCPH9j3, 487N2T9nIPEHrlTZLL3SQs",0.714,0.712,11.0,-4.403,1.0,0.0545,0.621,0.0,0.127,0.789,123.804,174863.0,4.0
15k1TDabqSEmyXOwMq9RM7,188,1.0,7.0,107126304.0,,18392072.0,,,,,506071.0,10369988.0,16943057.0,19416299.0,21752668.0,19746149.0,69,False,Investe Em Mim,Jonas Esticado,22jNvLBrXGKr4CcV2tw8Ag,0.632,0.953,9.0,-1.283,1.0,0.0325,0.317,0.0,0.125,0.798,160.061,186533.0,4.0
0RaIjuKU5hudMteEXwr4RS,301,4.0,19.0,105056132.0,,9032857.0,,6909874.0,9845443.0,11523556.0,11314214.0,12633853.0,12704909.0,11675110.0,11578888.0,7837428.0,64,False,Ranking,Jorge & Mateus,1elUiq4X7pxej6FRlrEzjM,0.666,0.846,1.0,-3.654,1.0,0.174,0.0883,0.0,0.084,0.782,144.479,166388.0,4.0
2PWjKmjyTZeDpmOUa3a5da,366,4.0,39.0,102799419.0,15795817.0,5400891.0,12450535.0,11725574.0,9671378.0,8230690.0,7573719.0,7376855.0,7134410.0,6456137.0,6186780.0,4796633.0,65,False,Cheirosa - Ao Vivo,Jorge & Mateus,1elUiq4X7pxej6FRlrEzjM,0.528,0.87,11.0,-3.123,1.0,0.0851,0.24,0.0,0.333,0.714,152.37,181930.0,4.0
7o9LwQmTuIDm4LyyHFIWul,277,2.0,14.0,102161175.0,361293.0,860134.0,9451884.0,9863975.0,8795306.0,10413087.0,11897831.0,12836612.0,13142567.0,12355595.0,12182891.0,,70,False,Volta Por Baixo - Ao Vivo,Henrique & Juliano,3p7PcrEHaaKLJnPUGOtRlT,0.531,0.771,10.0,-5.897,1.0,0.05,0.386,0.0,0.942,0.467,123.414,192632.0,4.0
4lKuzrdZrJuCAedbIslF3A,366,2.0,57.0,101469042.0,20592459.0,3420079.0,17695305.0,13282630.0,9437629.0,8011353.0,6694382.0,5535114.0,4945332.0,3849462.0,3962955.0,4042342.0,64,False,SENTADÃO,"PEDRO SAMPAIO, Felipe Original, JS o MÃ£o de Ouro","5wbf52LA6kcaboHSN6NEF1, 2Cra8I2P4OnMkVguqZRVwi, 7C7NNCiIFavKH6oDarjp0v",0.68,0.869,6.0,-1.94,1.0,0.0589,0.178,0.0,0.223,0.924,173.997,143448.0,4.0
4xWzZmX4K1yyrdtRfbUvjt,176,1.0,12.0,100300535.0,,12952276.0,,,,,,8725654.0,25542899.0,22247199.0,18375935.0,12456572.0,65,False,Oh Juliana,Niack,5uYe4bcAXlMP7d4mrOYkML,0.799,0.568,6.0,-3.089,1.0,0.25,0.387,0.0,0.0892,0.963,129.63,153078.0,4.0
3WjSkl7VDWY1prwJw7dSG0,314,7.0,29.0,95756282.0,5589997.0,3340730.0,5754288.0,6518987.0,7240299.0,8888941.0,10250911.0,11533948.0,11948131.0,11952423.0,12737627.0,,61,False,Barzinho AleatÃ³rio - Ao Vivo,ZÃ© Neto & Cristiano,487N2T9nIPEHrlTZLL3SQs,0.394,0.918,7.0,-2.657,1.0,0.334,0.342,0.0,0.982,0.588,157.925,158969.0,4.0
1rgnBhdG2JDFTbYkYRZAku,366,5.0,50.0,93678194.0,15188432.0,3918343.0,13930504.0,11982351.0,9222258.0,7722701.0,6756345.0,6119229.0,5158685.0,4710189.0,4476418.0,4492739.0,77,False,Dance Monkey,Tones And I,2NjfBq1NflQcKSeiDooVjY,0.826,0.593,6.0,-6.401,0.0,0.0976,0.688,0.000161,0.17,0.541,98.083,209755.0,4.0
2WlZuBDgLfT7Kc0admhFdg,289,1.0,35.0,91953320.0,,4811462.0,,5977914.0,15866995.0,13430450.0,11811876.0,10308434.0,9739522.0,8710114.0,6208046.0,5088507.0,65,False,BRABA,LuÃ­sa Sonza,4PzYKhC14sTJNEr0dzoo0d,0.811,0.689,0.0,-5.113,0.0,0.0615,0.181,2.55e-05,0.0784,0.663,144.015,129782.0,4.0
7Ac3BmqTQoLdAt7HtZyfgN,328,8.0,44.0,90672040.0,,4836444.0,4402381.0,9531455.0,9986741.0,10273611.0,10658646.0,10600149.0,10129232.0,9036830.0,7415930.0,3800621.0,60,False,Te Prometo,"DENNIS, Mc Don Juan","6xlRSRMLgZbsSNd0BMobwy, 7Lmrb6KcIzfkmgbtokjsAL",0.818,0.646,9.0,-5.325,0.0,0.273,0.0887,0.0,0.0991,0.868,174.041,161653.0,4.0
3GmJxfnUDrIs1iCfKUELFz,366,4.0,53.0,88891540.0,15075596.0,3861536.0,11172482.0,10021121.0,8953433.0,7908393.0,6800167.0,6360055.0,5643902.0,4554391.0,4428587.0,4111877.0,66,False,Supera - Ao Vivo,MarÃ­lia MendonÃ§a,1yR65psqiazQpeM79CcGh8,0.665,0.743,4.0,-4.434,1.0,0.0567,0.0604,0.0,0.959,0.658,131.573,147748.0,4.0
2MOq63fxuFLYQM3CsDcFs1,366,16.0,42.0,87857866.0,10732375.0,5353643.0,9266837.0,8680505.0,6822364.0,6880763.0,6495694.0,7027858.0,7472217.0,6791829.0,6711762.0,5622019.0,70,False,menina solta,GIULIA BE,0kjGPGtoyKwKVOZAKmv5K6,0.632,0.559,11.0,-6.74,0.0,0.0794,0.331,0.0,0.16,0.674,91.81,150026.0,4.0
2Q9TaUXNM4mNSCgJjbmsJe,307,6.0,42.0,84177928.0,15437183.0,325937.0,12688534.0,11541323.0,9812316.0,8266476.0,6496722.0,5501717.0,5116856.0,4724156.0,4266708.0,,54,False,Bebi Minha Bicicleta (CoraÃ§Ã£o Falido) - Ao Vivo,ZÃ© Neto & Cristiano,487N2T9nIPEHrlTZLL3SQs,0.39,0.903,0.0,-3.846,1.0,0.409,0.445,0.0,0.911,0.47,195.62,181670.0,4.0
1uryupl9hqVZYurJwH4G9k,341,10.0,49.0,83760920.0,12644675.0,3261599.0,11022752.0,10368069.0,8428033.0,7763974.0,7139650.0,6763193.0,5276780.0,5019952.0,4796422.0,1275821.0,61,False,3 Batidas - Ao Vivo,Guilherme & Benuto,6m6e7D2TnV0aYMllFFwMxu,0.552,0.709,8.0,-5.435,1.0,0.129,0.611,0.0,0.763,0.527,117.581,157186.0,4.0
4zGtfOglDBfVUypabBwIjQ,189,1.0,19.0,83611121.0,,8750488.0,,,,,3341932.0,20942835.0,17235743.0,14519872.0,10981794.0,7838457.0,67,False,Desce Pro Play (PA PA PA),"Mc Zaac, Anitta, Tyga","76Xa625geVw0Q7BdyxNjA2, 7FNnA9vBm6EKceENgCGRMb, 5LHRHt1k9lMyONurDHEdrp",0.935,0.71,11.0,-5.085,0.0,0.158,0.0769,1.92e-06,0.173,0.635,100.009,168507.0,4.0
60wF0XnX7A0jVpDNA5v8vi,289,3.0,42.0,83004088.0,,4461498.0,,2403588.0,10692433.0,12627614.0,11486338.0,11243082.0,10262172.0,8753084.0,6788612.0,4285667.0,58,True,Tudo no Sigilo (Vytinho NG e Bianca),"Vytinho NG, Bianca","5g9XiEkkceEjmAGXfWHpt5, 7Jb6GR4PIxHSkDJK8MWuVg",0.662,0.7,5.0,-5.148,0.0,0.0479,0.591,0.00238,0.0709,0.705,176.953,156996.0,4.0
3dPvQLKl42dMYWV4LWRTLK,304,4.0,64.0,79461260.0,703721.0,12772231.0,1387930.0,1111842.0,2502881.0,3072308.0,3968536.0,5390348.0,8921656.0,12115931.0,13627332.0,13886544.0,69,False,TÃ¡ Rocheda,Os BarÃµes Da Pisadinha,5Lv2GUVwqmQBPwrTrxucE5,0.775,0.886,6.0,-6.68,0.0,0.0476,0.589,7.71e-06,0.0991,0.939,172.013,203076.0,4.0
5L8ZEyIdZ2KE4Wf51SsuOF,324,5.0,63.0,78788191.0,2543898.0,1483548.0,14284399.0,11059007.0,9193419.0,8782020.0,7530133.0,6947840.0,6094471.0,4713400.0,3300470.0,2855586.0,55,False,Com Ou Sem Mim - Ao Vivo,Gustavo Mioto,1X6ORK7IekgmyjV6IFPszP,0.605,0.72,7.0,-3.616,0.0,0.0481,0.159,0.0,0.956,0.296,141.954,201856.0,4.0
67mqU3FeErlvWwsxnMfvQo,281,3.0,43.0,77027967.0,,5532001.0,,665015.0,4438008.0,9351819.0,11534757.0,12098190.0,11736645.0,9659942.0,7483438.0,4528152.0,62,True,Tudo Aconteceu,"MC Du Black, Delacruz","6v4PBIzRAGaLp43LVureQc, 1MzXJ8AaHdidMAnjgcahS4",0.579,0.346,0.0,-13.975,0.0,0.368,0.86,2.02e-06,0.0945,0.741,102.374,155125.0,5.0
3PfIrDoz19wz7qK7tYeu62,280,1.0,42.0,76785863.0,,5056965.0,,2778280.0,14933238.0,12345238.0,9339735.0,8068711.0,6641985.0,5865076.0,5750035.0,6006600.0,81,False,Don't Start Now,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,0.793,0.793,11.0,-4.521,0.0,0.083,0.0123,0.0,0.0951,0.679,123.95,183290.0,4.0
63SHcJzckFykS8faA5zojY,293,4.0,57.0,73319720.0,12078397.0,174999.0,15267260.0,11748054.0,8280015.0,6889757.0,5735238.0,4292420.0,3842325.0,3353859.0,1657396.0,,58,False,Vem Me Satisfazer,"MC Ingryd, DJ Henrique da VK","09EYYUcfEDOvj3D5f45L99, 6ac253D3NynjiNAjkkR2TJ",0.862,0.561,8.0,-5.703,1.0,0.335,0.596,0.0,0.108,0.541,99.864,188388.0,3.0
4j2bK4fnc2s6GyVmhJsJhk,277,19.0,33.0,72571363.0,347261.0,670162.0,8656168.0,8138985.0,6738387.0,6969051.0,7249915.0,7288076.0,8022987.0,9022018.0,9468353.0,,71,False,Briga Feia - Ao Vivo,Henrique & Juliano,3p7PcrEHaaKLJnPUGOtRlT,0.59,0.846,11.0,-5.501,1.0,0.0616,0.108,0.0,0.93,0.565,167.991,194580.0,4.0
08Sd5vVcIH3uKeAiaJdoYj,298,15.0,52.0,71544115.0,86331.0,8376413.0,91305.0,1710361.0,4098992.0,6007858.0,5883763.0,9078188.0,9366181.0,8951535.0,9388140.0,8505048.0,61,False,Viva Voz - Ao Vivo Em SÃ£o Paulo / 2019,Lauana Prado,6TYimByryGphZCtwYopH0y,0.741,0.848,0.0,-3.64,1.0,0.0282,0.0518,0.0,0.491,0.885,128.036,164407.0,4.0
5GAdMAL3tRJkVN1HtwohK2,214,6.0,28.0,70609343.0,,8749390.0,,,,,5598190.0,10475589.0,12460779.0,12415731.0,12048780.0,8860884.0,62,False,Vai Ter Que Aguentar,"Mc Don Juan, Maiara & Maraisa","7Lmrb6KcIzfkmgbtokjsAL, 59jlthNnbmim5l9tmNA7se",0.691,0.558,6.0,-6.64,1.0,0.0455,0.331,0.0,0.0545,0.905,125.87,172076.0,4.0
0VjIjW4GlUZAMYd2vXMi3b,286,17.0,38.0,69492254.0,,6890144.0,,2609261.0,7020803.0,7539052.0,7307782.0,7384282.0,7442077.0,7971215.0,7505555.0,7822083.0,91,False,Blinding Lights,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,0.514,0.73,1.0,-5.934,1.0,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040.0,4.0
4DngRKOpRPrkbzImUB0zgh,211,2.0,27.0,68518955.0,,7737292.0,,,,,11186065.0,11659423.0,10935619.0,10425961.0,9219535.0,7355060.0,56,False,LitrÃ£o - Ao Vivo Em Recife / 2020,Matheus & Kauan,2Z0lRIqr997lIUiPtrpKCr,0.48,0.807,1.0,-7.402,1.0,0.195,0.356,0.0,0.626,0.536,153.61,170197.0,4.0
0AGS6ZRgzobrazmCi6pYMe,200,1.0,48.0,68442274.0,,4319362.0,,,,,9114385.0,16292221.0,14121575.0,11768906.0,9254798.0,3571027.0,60,False,Na Raba Toma TapÃ£o,Niack,5uYe4bcAXlMP7d4mrOYkML,0.962,0.787,3.0,1.509,0.0,0.0554,0.666,5.74e-05,0.176,0.968,130.003,165231.0,4.0
12v6LfkX9YIR3uLefIAAYZ,192,5.0,25.0,68220929.0,,9668717.0,,,,,858409.0,8174224.0,11824676.0,14456836.0,13413157.0,9824910.0,61,True,Comprei um LanÃ§a,Mc JacareÌ,6qrqAYlS6lUj2BVXax7SZW,0.652,0.723,7.0,-7.576,1.0,0.112,0.238,0.000349,0.0719,0.53,130.759,112346.0,3.0
260n4ECk9j4IEvTAVBYojl,211,12.0,29.0,68206563.0,,11434282.0,,,,,3554802.0,7560009.0,10492434.0,10739108.0,12374522.0,12051406.0,66,False,Nem Doeu - Ao Vivo,Matheus & Kauan,2Z0lRIqr997lIUiPtrpKCr,0.591,0.887,6.0,-7.909,0.0,0.236,0.145,0.0,0.23,0.659,159.854,173503.0,4.0
5LpLYzpV0HWKI2DlPmNywg,273,15.0,40.0,67396822.0,,6979940.0,,,4919871.0,8300883.0,8730875.0,8519443.0,8295615.0,7689473.0,7236200.0,6724522.0,62,False,Despedida - Ao Vivo,"Wesley SafadÃ£o, ZÃ© Neto & Cristiano","1AL2GKpmRrKXkYIcASuRFa, 487N2T9nIPEHrlTZLL3SQs",0.428,0.806,9.0,-6.317,1.0,0.207,0.16,0.0,0.681,0.637,176.212,202597.0,4.0
2bPtwnrpFNEe8N7Q85kLHw,276,2.0,78.0,65666889.0,18303307.0,,14067796.0,9991241.0,7184582.0,4371957.0,3085704.0,2882058.0,2850810.0,2515249.0,85560.0,328625.0,64,False,Combatchy (feat. MC Rebecca),"Anitta, Lexa, LuÃ­sa Sonza, Rebecca","7FNnA9vBm6EKceENgCGRMb, 0jTDeBJQr3unrK29LklnAv, 4PzYKhC14sTJNEr0dzoo0d, 5MS6HieNmKxzkAM8amE8sr",0.826,0.73,1.0,-3.032,1.0,0.0809,0.383,0.000374,0.0197,0.605,150.134,157600.0,4.0
187Pge0WmJNoS73kaIORSE,168,3.0,30.0,64885472.0,,15384423.0,,,,,,1494828.0,6261764.0,11363725.0,14587106.0,15793626.0,56,False,Figurinha - Ao Vivo,"Douglas & Vinicius, MC Bruninho","7M83IzPXGA4ClZJ5reW2Ro, 3shPgAzHMyRwWOkXeoWKeB",0.591,0.757,7.0,-3.322,1.0,0.0734,0.346,0.0,0.931,0.574,76.094,206002.0,4.0
2fmeSswdyVq4wcqhY41UHk,174,2.0,22.0,63442209.0,,9642976.0,,,,,,10371747.0,13611845.0,11260685.0,10664946.0,7890010.0,70,True,Poesia AcÃºstica #9: Melhor Forma,"Pineapple StormTv, L7NNON, Chris MC, XamÃ£, Lourena, Cesar Mc, Djonga, Filipe Ret, Salve Malak, Hunter","09U6hmCerKcIJrixubiBjm, 0JjPiLQNgAFaEkwoy56B1C, 0obu7Om4zu9ahul5DI4JtY, 5YwzDz4RJfTiMHS4tdR5Lf, 3jLj1sAQaEpLpktyJmyGIh, 19JY4BpaJkAlSR4iDxB1MX, 204IwDdaHE4ymGk9Kya2pY, 7gJN8W0589FisSYJS17K54, 7zxFc10N9BP2lg73b8cwZ0, 20yao3GcKuVqdY7S6MAj0n",0.733,0.688,1.0,-5.458,0.0,0.0672,0.455,0.0,0.117,0.654,130.026,611077.0,4.0
4zsiMjB0794HztyqUkD3Zi,147,5.0,13.0,62295657.0,,12151777.0,,,,,,,9768829.0,13878985.0,13938629.0,12557437.0,61,False,Sogra - Ao Vivo,"Dilsinho, Henrique & Juliano","4NUePmzDvCYqilXBFa91Hg, 3p7PcrEHaaKLJnPUGOtRlT",0.52,0.74,11.0,-7.185,1.0,0.0703,0.555,0.0,0.951,0.778,138.097,177068.0,4.0
28atBekPVlTdnU4M9Z7udd,238,23.0,38.0,61538591.0,,7966889.0,,,,4464071.0,6484615.0,7888206.0,8712555.0,8742923.0,8552718.0,8726614.0,67,False,NÃ£o Vai Embora,"Dilsinho, LuÃ­sa Sonza, Malibu","4NUePmzDvCYqilXBFa91Hg, 4PzYKhC14sTJNEr0dzoo0d, 0PMk31f9Log4ixwUUY40p6",0.605,0.723,4.0,-6.312,0.0,0.0383,0.488,0.0,0.333,0.57,142.061,205786.0,4.0
4HUZBG98TYbxSR9V1V2DWS,187,1.0,42.0,61304736.0,14318518.0,,18604767.0,11872042.0,6914544.0,5378948.0,3734656.0,406077.0,75184.0,,,,56,False,Tudo Ok,"Thiaguinho MT, Mila, JS o MÃ£o de Ouro","0yApzRdrUqTGqX9MULdnmV, 606eWexxNhc6Mj0RuCxMA9, 7C7NNCiIFavKH6oDarjp0v",0.814,0.755,11.0,-6.164,0.0,0.0942,0.239,0.0,0.306,0.963,79.976,178500.0,4.0
6QwFUcPc5nhsqZuhXUYtV7,310,10.0,76.0,61282260.0,11707317.0,983263.0,9156869.0,8691143.0,7175334.0,5729035.0,5120789.0,3607004.0,3278019.0,3063122.0,1692588.0,1077777.0,62,False,TijolÃ£o - Ao Vivo,Jorge & Mateus,1elUiq4X7pxej6FRlrEzjM,0.637,0.877,4.0,-3.68,0.0,0.198,0.469,0.0,0.343,0.691,118.889,175219.0,4.0
59kRq8rb5uJCrSYYbGCk7o,144,3.0,24.0,60127556.0,,13453974.0,,,,,,,3450871.0,12696595.0,17184753.0,13341363.0,56,False,SÃ³ VocÃª,MC Rogerinho,5JbQpbeFaKfuZVFzKwaawP,0.834,0.522,0.0,-4.433,1.0,0.0479,0.023,0.0,0.663,0.892,129.96,187141.0,4.0
6UelLqGlWMcVH1E5c4H7lY,280,16.0,68.0,59949331.0,3274699.0,7704895.0,1439430.0,587204.0,,1321982.0,4169184.0,7557503.0,9029829.0,9093604.0,8821744.0,6949257.0,88,False,Watermelon Sugar,Harry Styles,6KImCVD70vtIoJWnq6nGn3,0.548,0.816,0.0,-4.209,1.0,0.0465,0.122,0.0,0.335,0.557,95.39,174000.0,4.0
3056x1XkmICnQmji68rrft,224,21.0,42.0,59825549.0,,9229962.0,,,,1070015.0,3932137.0,7471926.0,9330414.0,9172550.0,9760101.0,9858444.0,64,False,Desejando Eu (Ao Vivo),"Murilo Huff, Henrique & Juliano","3hq7WoPJsrRP0KMSLhUgRz, 3p7PcrEHaaKLJnPUGOtRlT",0.683,0.883,8.0,-2.502,1.0,0.0691,0.377,0.0,0.407,0.678,122.847,160565.0,4.0
2PqPSf3gtTED79rWGwVtYg,317,23.0,66.0,59783950.0,8302108.0,1220820.0,6799544.0,6573527.0,6168357.0,7308015.0,6758887.0,5255300.0,4348398.0,3691101.0,3357893.0,,60,False,Ãudio - Ao Vivo em BrasÃ­lia,Diego & Victor Hugo,3k68C6mNMJL6OaAdWeW2ZF,0.605,0.812,11.0,-4.699,1.0,0.0403,0.515,0.0,0.419,0.451,110.081,190245.0,4.0
2JTir3y1VuJQmexiTCMcTP,76,1.0,1.0,58945549.0,,22540518.0,,,,,,,,,11493560.0,24911471.0,63,False,Recairei - Ao Vivo,Os BarÃµes Da Pisadinha,5Lv2GUVwqmQBPwrTrxucE5,0.582,0.937,10.0,-2.118,1.0,0.0858,0.449,0.0,0.684,0.939,168.096,166838.0,4.0
6NM06xgqxQ0HU5lxbt2JHi,231,2.0,52.0,57051465.0,,4673542.0,,,,7179430.0,11101795.0,9362180.0,7422911.0,6894672.0,6043350.0,4373585.0,62,False,Saudade Sua,Gusttavo Lima,7MiDcPa6UiV3In7lIM71IN,0.616,0.839,2.0,-2.895,1.0,0.106,0.292,0.0,0.268,0.348,147.883,210080.0,4.0
5n8Y78Pl5q8lqS7sJP61qw,333,32.0,77.0,55965300.0,7454039.0,2738032.0,6468896.0,6481433.0,5353615.0,5875411.0,5761864.0,4445775.0,4102816.0,3733195.0,3353360.0,196864.0,59,False,RelÃ³gio Parado (Ao Vivo),Diego & Arnaldo,0CrGLmfVKzk9rAyiNb91ft,0.741,0.943,1.0,-1.401,1.0,0.0456,0.0486,0.0,0.965,0.725,124.987,180736.0,4.0
0SJtvFn4vqgJPscSbEPaql,259,16.0,57.0,55416175.0,,5351803.0,,,1263149.0,4660030.0,8329863.0,8494534.0,7981693.0,7072999.0,7169988.0,5092116.0,61,False,Libera Ela - Ao Vivo,"Maiara & Maraisa, Dilsinho","59jlthNnbmim5l9tmNA7se, 4NUePmzDvCYqilXBFa91Hg",0.769,0.649,0.0,-4.864,1.0,0.0714,0.384,0.0,0.949,0.834,77.487,168080.0,4.0
25gD4PQjxCLnwIY2n23aEl,203,2.0,49.0,55415171.0,,4325760.0,,,,,7967844.0,11610399.0,10754864.0,9233587.0,7216236.0,4306481.0,63,False,Flores,"VitÃ£o, LuÃ­sa Sonza","06lnOkY99sXVW44Y0M4BDP, 4PzYKhC14sTJNEr0dzoo0d",0.626,0.599,6.0,-5.869,0.0,0.103,0.255,0.0,0.16,0.621,100.004,155798.0,4.0
1GWUiFYLYEapxYHnASyOud,231,23.0,50.0,54606804.0,,8468807.0,,,,1728813.0,4847978.0,6363228.0,7557951.0,7396749.0,8790721.0,9452557.0,61,False,NÃ£o Valeu,Wesley SafadÃ£o,1AL2GKpmRrKXkYIcASuRFa,0.803,0.841,1.0,-4.117,1.0,0.0344,0.556,1.47e-06,0.0975,0.832,120.134,162750.0,4.0
17Ryox5vWKp92IDW87C5PI,315,24.0,74.0,54103093.0,7550682.0,1151514.0,8051227.0,6881241.0,5186430.0,5660419.0,4204546.0,4164811.0,4144704.0,3803231.0,3304288.0,,51,False,Quem Traiu Levou - Ao Vivo,Gusttavo Lima,7MiDcPa6UiV3In7lIM71IN,0.585,0.958,11.0,-2.396,1.0,0.0798,0.323,2.98e-06,0.324,0.832,173.99,154183.0,4.0
64I6t2tuUGnIlaDIzHJ6YI,119,4.0,12.0,53781576.0,,12735917.0,,,,,,,,13324755.0,14947118.0,12773786.0,62,False,Quero VocÃª do Jeito Que Quiser,"MarÃ­lia MendonÃ§a, Maiara & Maraisa","1yR65psqiazQpeM79CcGh8, 59jlthNnbmim5l9tmNA7se",0.698,0.604,4.0,-4.574,1.0,0.0457,0.501,0.0,0.251,0.353,127.707,215979.0,4.0
3MkdA6vwF0ifRl86yzTlJW,365,29.0,89.0,52663441.0,8072815.0,3657195.0,6572266.0,4900546.0,3564158.0,3442015.0,3146542.0,3285217.0,3466114.0,4450241.0,4101652.0,4004680.0,70,True,Kenny G,MatuÃª,5nP8x4uEFjAAmDzwOEc9b8,0.417,0.767,9.0,-3.31,1.0,0.193,0.0778,0.0,0.113,0.152,72.573,189600.0,3.0
3oqC4Ta40ft6NnTJwcUTdi,298,33.0,68.0,52422096.0,,5202507.0,,2571602.0,4136854.0,5445630.0,5387347.0,6459562.0,6723429.0,6185499.0,5942416.0,4367250.0,66,False,Pipa Voada (feat. Emicida),"Rashid, Lukinhas, Emicida","5WgRuO0mhM36NFoapzpWBH, 0vsOB7tW4ItHtdZBzKQZxp, 2d9LRvQJnAXRijqIJDDs2K",0.758,0.732,5.0,-5.511,0.0,0.051,0.489,0.0,0.13,0.924,90.038,185333.0,4.0
6jcGoHrqfRW6fI2I6xtwBQ,200,12.0,47.0,51773058.0,,6827136.0,,,,,1525347.0,7407422.0,10626197.0,10427941.0,9019818.0,5939197.0,62,False,Deus Ã© por nÃ³s,MC Marks,04QHNiih9ZesPvals6II1h,0.782,0.475,8.0,-9.535,0.0,0.132,0.247,0.0,0.0785,0.441,94.928,247592.0,4.0
5F8ffc8KWKNawllr5WsW0r,215,6.0,78.0,51761520.0,15848755.0,,12622667.0,8962430.0,5914502.0,3187286.0,2551331.0,1833412.0,658595.0,182542.0,,,60,False,Surtada - Remix Brega Funk,"DadÃ¡ BoladÃ£o, Tati Zaqui, OIK","36SRwzRkX5zW3ABjJrevqX, 0e68cnJyUTJu1nEuxxMSLm, 1B5n6jsxvFldc6Nq8Wx8VJ",0.832,0.55,5.0,-7.026,0.0,0.0587,0.249,8.17e-06,0.182,0.881,154.064,152784.0,4.0
72xB2J9ZeBl0Rzxq2XmzdY,305,17.0,90.0,51123690.0,9878761.0,1385443.0,7743017.0,7188079.0,5934748.0,4226683.0,3412760.0,3367815.0,2828344.0,933415.0,1716298.0,2508327.0,66,False,LenÃ§ol Dobrado,"JoÃ£o Gustavo e Murilo, Analaga","6xerOqBLmelL3xZNZkVbGl, 4LTPxLxjiT5pzYd5WZAR3v",0.707,0.664,2.0,-5.042,1.0,0.0382,0.361,0.0,0.331,0.674,124.991,179165.0,4.0
1MmS7UIy3J1BTxfGCRvVqN,314,21.0,88.0,51070634.0,7171672.0,1114298.0,7329310.0,7699609.0,5972621.0,5173457.0,3555676.0,3305436.0,3090489.0,2748278.0,3695220.0,214568.0,54,False,Carreira Solo - Ao Vivo,Gusttavo Lima,7MiDcPa6UiV3In7lIM71IN,0.805,0.932,2.0,-1.151,1.0,0.0375,0.41,0.0,0.873,0.916,126.931,215767.0,4.0
7J3QMuDCSv56jRSiD9jFBF,180,5.0,59.0,50936324.0,,13484486.0,,,,,458888.0,2042579.0,3796206.0,4718034.0,12121667.0,14314464.0,66,False,Cidade Inteira,"Eric Land, Xand AviÃ£o","007FXgr0jLBJxhPJjacXQH, 43DRDu6nLSeIedZ7T1A616",0.57,0.907,7.0,-3.086,1.0,0.038,0.609,0.0,0.135,0.964,168.036,214286.0,4.0
5fY9bVl1Wj4PIM3wnduWop,260,15.0,59.0,49197742.0,8890181.0,,7300572.0,6721635.0,6362130.0,5131032.0,4514237.0,4508651.0,4091582.0,1577176.0,100546.0,,62,False,Serenata - Ao Vivo,MarÃ­lia MendonÃ§a,1yR65psqiazQpeM79CcGh8,0.711,0.711,4.0,-5.691,1.0,0.0896,0.103,0.0,0.971,0.743,131.813,156371.0,4.0
7Gk5OrMYaMRtT2JmgJVAfk,362,38.0,94.0,49134898.0,6657183.0,3405702.0,5740402.0,5203002.0,3554396.0,3556660.0,3407597.0,3592362.0,3643914.0,3638716.0,3664553.0,3070411.0,68,False,Pupila,"ANAVITÃRIA, Vitor Kley","1sPg5EHuQXTMElpZ4iUgXe, 4FGcERJWMg8ENOLixwF71U",0.716,0.426,10.0,-9.576,1.0,0.128,0.401,0.0,0.11,0.434,88.794,202288.0,4.0
