track_id,times_in_daily_chart,top_peak_pos,avg_chart_pos,total_streams,January_streams,February_streams,March_streams,April_streams,May_streams,June_streams,July_streams,August_streams,September_streams,October_streams,November_streams,December_streams,popularity,explicit,name,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2uOLubhbj02hnelPTNRZvV,241,5.0,29.0,17619923.0,,,,,2234984.0,2420520.0,1999018.0,1761921.0,2267629.0,2768402.0,2168138.0,1999311.0,56,True,ALEV ALEV,"Zen-G, Ati242","4HSiNCPhdU2snKaVJytlUM, 6bGOmNBU1AOgttgOjh0ldf",0.767,0.87,5.0,-5.001,1.0,0.0548,0.169,0.0,0.196,0.804,121.978,174912.0,4.0
2qpwx9xOkCqzOMVnOkZ2X8,360,15.0,77.0,17307553.0,2478434.0,1876049.0,1829488.0,1502053.0,1473053.0,1494550.0,1441553.0,1342087.0,1189161.0,1084592.0,845536.0,750997.0,39,False,GÃ¼zel KÄ±zlar Patron Dinler,Patron,2r8iLFeSTuOiZualHmSXxS,0.53,0.723,8.0,-7.012,1.0,0.158,0.186,0.0,0.1,0.537,75.717,175961.0,4.0
3A92YIMk1dxUPH45GpbZzy,161,2.0,27.0,17000149.0,,,,,,,556086.0,4169445.0,5327898.0,3414910.0,2040924.0,1490886.0,46,False,Kalbim Tatilde - Mustafa Ceceli Versiyon,Ziynet Sali,7zVYyYhGZxvPHPuhzReYHP,0.806,0.706,7.0,-4.655,0.0,0.0834,0.433,0.0,0.209,0.623,105.036,165721.0,4.0
0V0bWil6rS8w4Xbn6eGwCQ,220,7.0,24.0,16866340.0,3210712.0,2775937.0,2695885.0,2152800.0,2014291.0,1704807.0,1848512.0,463396.0,,,,,58,False,BÃ¼tÃ¼n Istanbul Biliyo,Ä°kiye On Kala,1HsQw7SuwmxSH4r2aqF9DB,0.649,0.437,0.0,-16.355,1.0,0.0759,0.367,0.0385,0.123,0.385,82.056,150000.0,4.0
7JsCNbqn3zbL7mrsSlY3L2,204,1.0,36.0,16820472.0,,,,,,3726674.0,3479599.0,2754883.0,2231113.0,1863576.0,1381051.0,1383576.0,61,False,Siyah,"Patron, Sagopa Kajmer","2r8iLFeSTuOiZualHmSXxS, 1KXTegXtnCPKXjRaX1llcD",0.701,0.575,8.0,-9.062,0.0,0.206,0.314,1.22e-05,0.13,0.471,139.9,225036.0,4.0
4WaxccyM7lk1pmompcC8yR,366,38.0,67.0,16710619.0,1156821.0,1083319.0,1198686.0,1075850.0,1262514.0,1252127.0,1316120.0,1529088.0,1558396.0,1697882.0,1682199.0,1897617.0,37,False,SarÄ±lÄ±rÄ±m Birine,Adamlar,1g4J8P1JWwanNyyXckRX5W,0.63,0.709,9.0,-8.084,1.0,0.0348,0.189,0.0062,0.253,0.33,129.977,393431.0,4.0
5CaKpl8JB1FMCbsgh0sgO8,366,21.0,73.0,16661746.0,1982894.0,1678190.0,1670847.0,1458403.0,1402069.0,1300000.0,1281716.0,1240647.0,1229550.0,1185421.0,1064072.0,1167937.0,49,False,Ay Tenli KadÄ±n,Ufuk Beydemir,00C6n2psbFm6XWqyPCXJ5v,0.533,0.541,6.0,-7.854,1.0,0.0252,0.217,4.39e-06,0.11,0.335,144.135,197967.0,4.0
5pdsGdTeqH6MHqJeKkpwX3,366,22.0,78.0,16543570.0,1862376.0,1690692.0,1771978.0,1376839.0,1369786.0,1419473.0,1488974.0,1400407.0,1177363.0,1044812.0,944408.0,996462.0,59,False,BÄ±rakman DoÄru Mu,"AnÄ±l PiyancÄ±, Zeynep BastÄ±k","2u4xMsh0M2B7R8Wb3pEWae, 1mpOD8ZwHnbsryIuXWq0R1",0.703,0.931,5.0,-3.191,0.0,0.0507,0.0934,0.0,0.342,0.642,90.017,260789.0,4.0
73Ec1iE2MDm6Y16Tq2Rz8O,366,29.0,75.0,16277791.0,1732023.0,1432560.0,1772570.0,1569321.0,1364366.0,1251831.0,1274674.0,1263637.0,1206692.0,1209682.0,1061558.0,1138877.0,40,False,Zombi,Adamlar,1g4J8P1JWwanNyyXckRX5W,0.355,0.682,10.0,-8.802,1.0,0.147,0.529,0.129,0.123,0.463,170.636,234597.0,4.0
24Yi9hE78yPEbZ4kxyoXAI,191,3.0,28.0,16267294.0,163677.0,1357318.0,2762452.0,3468176.0,2998331.0,2775369.0,2612649.0,129322.0,,,,,83,True,Roses - Imanbek Remix,"SAINt JHN, Imanbek","0H39MdGGX6dbnnQPt6NQkZ, 5rGrDvrLOV2VV8SCFVGWlj",0.77,0.724,8.0,-5.484,1.0,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840.0,4.0
0VjIjW4GlUZAMYd2vXMi3b,286,10.0,49.0,15982714.0,,,952981.0,1970091.0,1694547.0,1726891.0,1836570.0,1744718.0,1579507.0,1428252.0,1194615.0,1854542.0,91,False,Blinding Lights,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,0.514,0.73,1.0,-5.934,1.0,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040.0,4.0
6pJI8iZBKPuMjWDstvO081,366,50.0,73.0,15920817.0,1031925.0,1064367.0,1149531.0,1126760.0,1315017.0,1266643.0,1297551.0,1433196.0,1517984.0,1527446.0,1471625.0,1718772.0,63,False,Benimle Kayboldun,Kaan BoÅnak,03cvjFEHz8eGwYHq1L0Pp2,0.488,0.52,11.0,-11.051,0.0,0.0434,0.224,0.389,0.0709,0.696,180.035,189521.0,4.0
